ID_Petani,Desa,Kelompok_Tani,Komoditas,Urea_MT1,NPK_MT1,Organik_MT1,Urea_MT2,NPK_MT2,Organik_MT2,Urea_MT3,NPK_MT3,Organik_MT3,Luas_Tanah_m2
P2490,PATANE V,DESA MAJU,PADI,150,300,1000,0,0,0,0,0,0,10000
P2491,PATANE V,DESA MAJU,PADI,150,300,1000,0,0,0,0,0,0,10000
P2492,PATANE V,DESA MAJU,PADI,150,300,1000,0,0,0,0,0,0,10000
P2493,PATANE V,DESA MAJU,PADI,105,210,700,0,0,0,0,0,0,7000
P2494,PATANE V,DESA MAJU,PADI,225,450,1500,0,0,0,0,0,0,15000
P2495,PATANE V,DESA MAJU,PADI,150,300,1000,0,0,0,0,0,0,10000
P2496,PATANE V,DESA MAJU,PADI,150,300,1000,0,0,0,0,0,0,10000
P2497,PATANE V,DESA MAJU,PADI,150,300,1000,0,0,0,0,0,0,10000
P2498,PATANE V,DESA MAJU,PADI,150,300,1000,0,0,0,0,0,0,10000
P2499,PATANE V,DESA MAJU,PADI,150,300,1000,0,0,0,0,0,0,10000
P2500,PATANE V,DESA MAJU,PADI,75,150,500,0,0,0,0,0,0,5000
P2501,PATANE V,DESA MAJU,PADI,150,300,1000,0,0,0,0,0,0,10000
P2502,PATANE IV,DOSROHA,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P2503,PATANE IV,DOSROHA,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P2504,PATANE IV,DOSROHA,JAGUNG,0,0,0,0,0,0,125,175,0,5000
P2505,PATANE IV,DOSROHA,JAGUNG,0,0,0,0,0,0,125,175,0,5000
P2506,PATANE IV,DOSROHA,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P2507,PATANE IV,DOSROHA,JAGUNG,0,0,0,0,0,0,125,175,0,5000
P2508,PATANE IV,DOSROHA,JAGUNG,0,0,0,0,0,0,125,175,0,5000
P2509,PATANE IV,DOSROHA,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P2510,PATANE IV,DOSROHA,JAGUNG,0,0,0,0,0,0,125,175,0,5000
P2511,PATANE IV,DOSROHA,JAGUNG,0,0,0,0,0,0,125,175,0,5000
P2512,PATANE IV,DOSROHA,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P2513,PATANE IV,DOSROHA,JAGUNG,0,0,0,0,0,0,125,175,0,5000
P2514,PATANE IV,DOSROHA,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P2515,PATANE IV,DOSROHA,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P2516,PATANE IV,DOSROHA,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P2517,PATANE IV,DOSROHA,JAGUNG,0,0,0,0,0,0,125,175,0,5000
P2518,PATANE IV,DOSROHA,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P2519,PATANE IV,DOSROHA,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P2520,PATANE IV,DOSROHA,JAGUNG,0,0,0,100,140,0,0,0,0,4000
P2521,PATANE IV,DOSROHA,JAGUNG,0,0,0,0,0,0,125,175,0,5000
P2522,PATANE IV,DOSROHA,JAGUNG,0,0,0,0,0,0,125,175,0,5000
P2523,PATANE IV,DOSROHA,JAGUNG,0,0,0,0,0,0,125,175,0,5000
P2524,PATANE IV,DOSROHA,JAGUNG,0,0,0,0,0,0,125,175,0,5000
P2525,PATANE IV,DOSROHA,JAGUNG,0,0,0,0,0,0,125,175,0,5000
P2526,PATANE IV,DOSROHA,JAGUNG,0,0,0,0,0,0,125,175,0,5000
P2527,PATANE IV,DOSROHA,JAGUNG,0,0,0,0,0,0,125,175,0,5000
P2528,PATANE IV,DOSROHA,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P2529,PATANE IV,DOSROHA,JAGUNG,0,0,0,0,0,0,125,175,0,5000
P2530,PATANE IV,DOSROHA,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P2531,PATANE IV,DOSROHA,PADI,375,450,1500,0,0,0,0,0,0,15000
P2532,PATANE IV,DOSROHA,PADI,375,450,1500,0,0,0,0,0,0,15000
P2533,PATANE IV,DOSROHA,PADI,125,150,500,125,150,500,0,0,0,10000
P2534,PATANE IV,DOSROHA,PADI,125,150,500,125,150,500,0,0,0,10000
P2535,PATANE IV,DOSROHA,PADI,375,450,1500,0,0,0,0,0,0,15000
P2536,PATANE IV,DOSROHA,PADI,125,150,500,125,150,500,0,0,0,10000
P2537,PATANE IV,DOSROHA,PADI,125,150,500,125,150,500,0,0,0,10000
P2538,PATANE IV,DOSROHA,PADI,375,450,1500,0,0,0,0,0,0,15000
P2539,PATANE IV,DOSROHA,PADI,125,150,500,125,150,500,0,0,0,10000
P2540,PATANE IV,DOSROHA,PADI,125,150,500,125,150,500,0,0,0,10000
P2541,PATANE IV,DOSROHA,PADI,375,450,1500,0,0,0,0,0,0,15000
P2542,PATANE IV,DOSROHA,PADI,125,150,500,125,150,500,0,0,0,10000
P2543,PATANE IV,DOSROHA,PADI,375,450,1500,0,0,0,0,0,0,15000
P2544,PATANE IV,DOSROHA,PADI,375,450,1500,0,0,0,0,0,0,15000
P2545,PATANE IV,DOSROHA,PADI,375,450,1500,0,0,0,0,0,0,15000
P2546,PATANE IV,DOSROHA,PADI,125,150,500,125,150,500,0,0,0,10000
P2547,PATANE IV,DOSROHA,PADI,375,450,1500,0,0,0,0,0,0,15000
P2548,PATANE IV,DOSROHA,PADI,375,450,1500,0,0,0,0,0,0,15000
P2549,PATANE IV,DOSROHA,PADI,250,300,1000,0,0,0,0,0,0,10000
P2550,PATANE IV,DOSROHA,PADI,125,150,500,125,150,500,0,0,0,10000
P2551,PATANE IV,DOSROHA,PADI,125,150,500,125,150,500,0,0,0,10000
P2552,PATANE IV,DOSROHA,PADI,125,150,500,125,150,500,0,0,0,10000
P2553,PATANE IV,DOSROHA,PADI,125,150,500,125,150,500,0,0,0,10000
P2554,PATANE IV,DOSROHA,PADI,125,150,500,125,150,500,0,0,0,10000
P2555,PATANE IV,DOSROHA,PADI,125,150,500,125,150,500,0,0,0,10000
P2556,PATANE IV,DOSROHA,PADI,125,150,500,125,150,500,0,0,0,10000
P2557,PATANE IV,DOSROHA,PADI,375,450,1500,0,0,0,0,0,0,15000
P2558,PATANE IV,DOSROHA,PADI,125,150,500,125,150,500,0,0,0,10000
P2559,PATANE IV,DOSROHA,PADI,375,450,1500,0,0,0,0,0,0,15000
P2560,PATANE IV,MARSADA,JAGUNG,0,0,0,0,0,0,125,175,0,5000
P2561,PATANE IV,MARSADA,JAGUNG,0,0,0,250,350,0,250,350,0,20000
P2562,PATANE IV,MARSADA,JAGUNG,0,0,0,250,350,0,250,350,0,20000
P2563,PATANE IV,MARSADA,JAGUNG,0,0,0,250,350,0,250,350,0,20000
P2564,PATANE IV,MARSADA,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P2565,PATANE IV,MARSADA,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P2566,PATANE IV,MARSADA,JAGUNG,0,0,0,0,0,0,125,175,0,5000
P2567,PATANE IV,MARSADA,JAGUNG,0,0,0,0,0,0,125,175,0,5000
P2568,PATANE IV,MARSADA,JAGUNG,0,0,0,0,0,0,125,175,0,5000
P2569,PATANE IV,MARSADA,JAGUNG,0,0,0,0,0,0,125,175,0,5000
P2570,PATANE IV,MARSADA,JAGUNG,0,0,0,0,0,0,125,175,0,5000
P2571,PATANE IV,MARSADA,JAGUNG,0,0,0,62,87,0,0,0,0,2500
P2572,PATANE IV,MARSADA,JAGUNG,0,0,0,250,350,0,250,350,0,20000
P2573,PATANE IV,MARSADA,JAGUNG,0,0,0,0,0,0,125,175,0,5000
P2574,PATANE IV,MARSADA,JAGUNG,0,0,0,250,350,0,250,350,0,20000
P2575,PATANE IV,MARSADA,JAGUNG,0,0,0,250,350,0,250,350,0,20000
P2576,PATANE IV,MARSADA,JAGUNG,0,0,0,0,0,0,125,175,0,5000
P2577,PATANE IV,MARSADA,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P2578,PATANE IV,MARSADA,PADI,125,150,500,125,150,500,0,0,0,10000
P2579,PATANE IV,MARSADA,PADI,125,150,500,0,0,0,0,0,0,5000
P2580,PATANE IV,MARSADA,PADI,125,150,500,0,0,0,0,0,0,5000
P2581,PATANE IV,MARSADA,PADI,125,150,500,0,0,0,0,0,0,5000
P2582,PATANE IV,MARSADA,PADI,250,300,1000,0,0,0,0,0,0,10000
P2583,PATANE IV,MARSADA,PADI,250,300,1000,0,0,0,0,0,0,10000
P2584,PATANE IV,MARSADA,PADI,125,150,500,125,150,500,0,0,0,10000
P2585,PATANE IV,MARSADA,PADI,125,150,500,125,150,500,0,0,0,10000
P2586,PATANE IV,MARSADA,PADI,125,150,500,125,150,500,0,0,0,10000
P2587,PATANE IV,MARSADA,PADI,125,150,500,125,150,500,0,0,0,10000
P2588,PATANE IV,MARSADA,PADI,125,150,500,125,150,500,0,0,0,10000
P2589,PATANE IV,MARSADA,PADI,125,150,500,0,0,0,0,0,0,5000
P2590,PATANE IV,MARSADA,PADI,125,150,500,0,0,0,0,0,0,5000
P2591,PATANE IV,MARSADA,PADI,250,300,1000,250,300,1000,0,0,0,20000
P2592,PATANE IV,MARSADA,PADI,125,150,500,0,0,0,0,0,0,5000
P2593,PATANE IV,MARSADA,PADI,125,150,500,0,0,0,0,0,0,5000
P2594,PATANE IV,MARSADA,PADI,125,150,500,125,150,500,0,0,0,10000
P2595,PATANE IV,MARSADA,PADI,250,300,1000,0,0,0,0,0,0,10000
P2596,PATANE IV,LBN.TINJOAN,JAGUNG,0,0,0,0,0,0,125,175,0,5000
P2597,PATANE IV,LBN.TINJOAN,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P2598,PATANE IV,LBN.TINJOAN,JAGUNG,0,0,0,0,0,0,125,175,0,5000
P2599,PATANE IV,LBN.TINJOAN,JAGUNG,0,0,0,250,350,0,250,350,0,20000
P2600,PATANE IV,LBN.TINJOAN,JAGUNG,0,0,0,0,0,0,125,175,0,5000
P2601,PATANE IV,LBN.TINJOAN,JAGUNG,0,0,0,250,350,0,125,175,0,15000
P2602,PATANE IV,LBN.TINJOAN,JAGUNG,0,0,0,250,350,0,125,175,0,15000
P2603,PATANE IV,LBN.TINJOAN,JAGUNG,0,0,0,125,175,0,125,175,0,10000
P2604,PATANE IV,LBN.TINJOAN,JAGUNG,0,0,0,125,175,0,62,87,0,7500
P2605,PATANE IV,LBN.TINJOAN,JAGUNG,0,0,0,0,0,0,125,175,0,5000
P2606,PATANE IV,LBN.TINJOAN,JAGUNG,0,0,0,250,350,0,250,350,0,20000
P2607,PATANE IV,LBN.TINJOAN,JAGUNG,0,0,0,0,0,0,125,175,0,5000
P2608,PATANE IV,LBN.TINJOAN,JAGUNG,0,0,0,62,87,0,62,87,0,5000
P2609,PATANE IV,LBN.TINJOAN,JAGUNG,0,0,0,62,87,0,62,87,0,5000
P2610,PATANE IV,LBN.TINJOAN,JAGUNG,0,0,0,0,0,0,125,175,0,5000
P2611,PATANE IV,LBN.TINJOAN,JAGUNG,0,0,0,62,87,0,62,87,0,5000
P2612,PATANE IV,LBN.TINJOAN,JAGUNG,0,0,0,250,350,0,125,175,0,15000
P2613,PATANE IV,LBN.TINJOAN,JAGUNG,0,0,0,125,175,0,62,87,0,7500
P2614,PATANE IV,LBN.TINJOAN,JAGUNG,0,0,0,0,0,0,125,175,0,5000
P2615,PATANE IV,LBN.TINJOAN,JAGUNG,0,0,0,0,0,0,125,175,0,5000
P2616,PATANE IV,LBN.TINJOAN,JAGUNG,0,0,0,125,175,0,62,87,0,7500
P2617,PATANE IV,LBN.TINJOAN,JAGUNG,0,0,0,250,350,0,250,350,0,20000
P2618,PATANE IV,LBN.TINJOAN,JAGUNG,0,0,0,0,0,0,125,175,0,5000
P2619,PATANE IV,LBN.TINJOAN,JAGUNG,0,0,0,0,0,0,125,175,0,5000
P2620,PATANE IV,LBN.TINJOAN,JAGUNG,0,0,0,125,175,0,62,87,0,7500
P2621,PATANE IV,LBN.TINJOAN,JAGUNG,0,0,0,62,87,0,62,87,0,5000
P2622,PATANE IV,LBN.TINJOAN,JAGUNG,0,0,0,0,0,0,125,175,0,5000
P2623,PATANE IV,LBN.TINJOAN,JAGUNG,0,0,0,62,87,0,62,87,0,5000
P2624,PATANE IV,LBN.TINJOAN,JAGUNG,0,0,0,62,87,0,62,87,0,5000
P2625,PATANE IV,LBN.TINJOAN,JAGUNG,0,0,0,0,0,0,125,175,0,5000
P2626,PATANE IV,LBN.TINJOAN,JAGUNG,0,0,0,0,0,0,125,175,0,5000
P2627,PATANE IV,LBN.TINJOAN,JAGUNG,0,0,0,0,0,0,125,175,0,5000
P2628,PATANE IV,LBN.TINJOAN,JAGUNG,0,0,0,250,350,0,250,350,0,20000
P2629,PATANE IV,ANGGIAT MAJU,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P2630,PATANE IV,ANGGIAT MAJU,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P2631,PATANE IV,ANGGIAT MAJU,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P2632,PATANE IV,ANGGIAT MAJU,JAGUNG,0,0,0,125,175,0,62,87,0,7500
P2633,PATANE IV,ANGGIAT MAJU,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P2634,PATANE IV,ANGGIAT MAJU,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P2635,PATANE IV,ANGGIAT MAJU,JAGUNG,0,0,0,125,175,0,125,175,0,10000
P2636,PATANE IV,ANGGIAT MAJU,JAGUNG,0,0,0,125,175,0,125,175,0,10000
P2637,PATANE IV,ANGGIAT MAJU,JAGUNG,0,0,0,125,175,0,125,175,0,10000
P2638,PATANE IV,ANGGIAT MAJU,JAGUNG,0,0,0,125,175,0,125,175,0,10000
P2639,PATANE IV,ANGGIAT MAJU,JAGUNG,0,0,0,125,175,0,125,175,0,10000
P2640,PATANE IV,ANGGIAT MAJU,JAGUNG,0,0,0,125,175,0,125,175,0,10000
P2641,PATANE IV,ANGGIAT MAJU,JAGUNG,0,0,0,125,175,0,125,175,0,10000
P2642,PATANE IV,ANGGIAT MAJU,JAGUNG,0,0,0,125,175,0,125,175,0,10000
P2643,PATANE IV,ANGGIAT MAJU,JAGUNG,0,0,0,125,175,0,125,175,0,10000
P2644,PATANE IV,ANGGIAT MAJU,JAGUNG,0,0,0,125,175,0,125,175,0,10000
P2645,PATANE IV,ANGGIAT MAJU,JAGUNG,0,0,0,125,175,0,125,175,0,10000
P2646,PATANE IV,ANGGIAT MAJU,PADI,250,300,1000,0,0,0,0,0,0,10000
P2647,PATANE IV,ANGGIAT MAJU,PADI,250,300,1000,0,0,0,0,0,0,10000
P2648,PATANE IV,ANGGIAT MAJU,PADI,250,300,1000,0,0,0,0,0,0,10000
P2649,PATANE IV,ANGGIAT MAJU,PADI,250,300,1000,0,0,0,0,0,0,10000
P2650,PATANE IV,ANGGIAT MAJU,PADI,250,300,1000,0,0,0,0,0,0,10000
P2651,PATANE IV,ANGGIAT MAJU,PADI,250,300,1000,0,0,0,0,0,0,10000
P2652,PATANE IV,ANGGIAT MAJU,PADI,125,150,500,0,0,0,0,0,0,5000
P2653,PATANE IV,ANGGIAT MAJU,PADI,125,150,500,0,0,0,0,0,0,5000
P2654,PATANE IV,ANGGIAT MAJU,PADI,250,300,1000,0,0,0,0,0,0,10000
P2655,PATANE IV,ANGGIAT MAJU,PADI,250,300,1000,0,0,0,0,0,0,10000
P2656,PATANE IV,ANGGIAT MAJU,PADI,250,300,1000,0,0,0,0,0,0,10000
P2657,PATANE IV,ANGGIAT MAJU,PADI,125,150,500,0,0,0,0,0,0,5000
P2658,PATANE IV,ANGGIAT MAJU,PADI,250,300,1000,0,0,0,0,0,0,10000
P2659,PATANE IV,ANGGIAT MAJU,PADI,125,150,500,0,0,0,0,0,0,5000
P2660,PATANE IV,ANGGIAT MAJU,PADI,125,150,500,0,0,0,0,0,0,5000
P2661,PATANE IV,ANGGIAT MAJU,PADI,125,150,500,0,0,0,0,0,0,5000
P2662,PATANE IV,ANGGIAT MAJU,PADI,250,300,1000,0,0,0,0,0,0,10000
P2663,PATANE IV,MADUMA,JAGUNG,0,0,0,0,0,0,125,175,0,5000
P2664,PATANE IV,MADUMA,JAGUNG,0,0,0,0,0,0,125,175,0,5000
P2665,PATANE IV,MADUMA,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P2666,PATANE IV,MADUMA,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P2667,PATANE IV,MADUMA,JAGUNG,0,0,0,62,87,0,0,0,0,2500
P2668,PATANE IV,MADUMA,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P2669,PATANE IV,MADUMA,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P2670,PATANE IV,MADUMA,JAGUNG,0,0,0,0,0,0,125,175,0,5000
P2671,PATANE IV,MADUMA,JAGUNG,0,0,0,0,0,0,125,175,0,5000
P2672,PATANE IV,MADUMA,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P2673,PATANE IV,MADUMA,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P2674,PATANE IV,MADUMA,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P2675,PATANE IV,MADUMA,JAGUNG,0,0,0,0,0,0,125,175,0,5000
P2676,PATANE IV,MADUMA,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P2677,PATANE IV,MADUMA,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P2678,PATANE IV,MADUMA,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P2679,PATANE IV,MADUMA,JAGUNG,0,0,0,62,87,0,0,0,0,2500
P2680,PATANE IV,MADUMA,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P2681,PATANE IV,MADUMA,JAGUNG,0,0,0,0,0,0,125,175,0,5000
P2682,PATANE IV,MADUMA,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P2683,PATANE IV,MADUMA,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P2684,PATANE IV,MADUMA,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P2685,PATANE IV,MADUMA,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P2686,PATANE IV,MADUMA,JAGUNG,0,0,0,125,175,0,62,87,0,7500
P2687,PATANE IV,MADUMA,JAGUNG,0,0,0,225,315,0,0,0,0,9000
P2688,PATANE IV,MADUMA,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P2689,PATANE IV,MADUMA,JAGUNG,0,0,0,125,175,0,125,175,0,10000
P2690,PATANE IV,MADUMA,JAGUNG,0,0,0,0,0,0,125,175,0,5000
P2691,PATANE IV,MADUMA,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P2692,PATANE IV,MADUMA,JAGUNG,0,0,0,0,0,0,125,175,0,5000
P2693,PATANE IV,MADUMA,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P2694,PATANE IV,MADUMA,JAGUNG,0,0,0,62,87,0,0,0,0,2500
P2695,PATANE IV,MADUMA,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P2696,PATANE IV,MADUMA,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P2697,PATANE IV,LBN.TINJOAN,PADI,250,300,1000,250,300,1000,0,0,0,20000
P2698,PATANE IV,LBN.TINJOAN,PADI,250,300,1000,0,0,0,0,0,0,10000
P2699,PATANE IV,LBN.TINJOAN,PADI,250,300,1000,250,300,1000,0,0,0,20000
P2700,PATANE IV,LBN.TINJOAN,PADI,125,150,500,0,0,0,0,0,0,5000
P2701,PATANE IV,LBN.TINJOAN,PADI,250,300,1000,250,300,1000,0,0,0,20000
P2702,PATANE IV,LBN.TINJOAN,PADI,250,300,1000,0,0,0,0,0,0,10000
P2703,PATANE IV,LBN.TINJOAN,PADI,250,300,1000,0,0,0,0,0,0,10000
P2704,PATANE IV,LBN.TINJOAN,PADI,250,300,1000,0,0,0,0,0,0,10000
P2705,PATANE IV,LBN.TINJOAN,PADI,250,300,1000,0,0,0,0,0,0,10000
P2706,PATANE IV,LBN.TINJOAN,PADI,250,300,1000,250,300,1000,0,0,0,20000
P2707,PATANE IV,LBN.TINJOAN,PADI,125,150,500,0,0,0,0,0,0,5000
P2708,PATANE IV,LBN.TINJOAN,PADI,250,300,1000,250,300,1000,0,0,0,20000
P2709,PATANE IV,LBN.TINJOAN,PADI,250,300,1000,0,0,0,0,0,0,10000
P2710,PATANE IV,LBN.TINJOAN,PADI,250,300,1000,0,0,0,0,0,0,10000
P2711,PATANE IV,LBN.TINJOAN,PADI,250,300,1000,250,300,1000,0,0,0,20000
P2712,PATANE IV,LBN.TINJOAN,PADI,250,300,1000,0,0,0,0,0,0,10000
P2713,PATANE IV,LBN.TINJOAN,PADI,250,300,1000,0,0,0,0,0,0,10000
P2714,PATANE IV,LBN.TINJOAN,PADI,250,300,1000,0,0,0,0,0,0,10000
P2715,PATANE IV,LBN.TINJOAN,PADI,250,300,1000,250,300,1000,0,0,0,20000
P2716,PATANE IV,LBN.TINJOAN,PADI,250,300,1000,250,300,1000,0,0,0,20000
P2717,PATANE IV,LBN.TINJOAN,PADI,250,300,1000,0,0,0,0,0,0,10000
P2718,PATANE IV,LBN.TINJOAN,PADI,125,150,500,0,0,0,0,0,0,5000
P2719,PATANE IV,LBN.TINJOAN,PADI,250,300,1000,250,300,1000,0,0,0,20000
P2720,PATANE IV,LBN.TINJOAN,PADI,250,300,1000,250,300,1000,0,0,0,20000
P2721,PATANE IV,LBN.TINJOAN,PADI,250,300,1000,0,0,0,0,0,0,10000
P2722,PATANE IV,LBN.TINJOAN,PADI,250,300,1000,0,0,0,0,0,0,10000
P2723,PATANE IV,LBN.TINJOAN,PADI,250,300,1000,250,300,1000,0,0,0,20000
P2724,PATANE IV,LBN.TINJOAN,PADI,250,300,1000,0,0,0,0,0,0,10000
P2725,PATANE IV,LBN.TINJOAN,PADI,250,300,1000,0,0,0,0,0,0,10000
P2726,PATANE IV,LBN.TINJOAN,PADI,250,300,1000,250,300,1000,0,0,0,20000
P2727,PATANE IV,LBN.TINJOAN,PADI,250,300,1000,250,300,1000,0,0,0,20000
P2728,PATANE IV,LBN.TINJOAN,PADI,250,300,1000,250,300,1000,0,0,0,20000
P2729,PATANE IV,LBN.TINJOAN,PADI,125,150,500,0,0,0,0,0,0,5000
P2730,PATANE IV,MADUMA,PADI,125,150,500,125,150,500,0,0,0,10000
P2731,PATANE IV,MADUMA,PADI,125,150,500,125,150,500,0,0,0,10000
P2732,PATANE IV,MADUMA,PADI,250,300,1000,0,0,0,0,0,0,10000
P2733,PATANE IV,MADUMA,PADI,250,300,1000,0,0,0,0,0,0,10000
P2734,PATANE IV,MADUMA,PADI,250,300,1000,0,0,0,0,0,0,10000
P2735,PATANE IV,MADUMA,PADI,125,150,500,0,0,0,0,0,0,5000
P2736,PATANE IV,MADUMA,PADI,62,75,250,0,0,0,0,0,0,2500
P2737,PATANE IV,MADUMA,PADI,125,150,500,125,150,500,0,0,0,10000
P2738,PATANE IV,MADUMA,PADI,125,150,500,125,150,500,0,0,0,10000
P2739,PATANE IV,MADUMA,PADI,125,150,500,0,0,0,0,0,0,5000
P2740,PATANE IV,MADUMA,PADI,125,150,500,0,0,0,0,0,0,5000
P2741,PATANE IV,MADUMA,PADI,125,150,500,0,0,0,0,0,0,5000
P2742,PATANE IV,MADUMA,PADI,125,150,500,125,150,500,0,0,0,10000
P2743,PATANE IV,MADUMA,PADI,125,150,500,0,0,0,0,0,0,5000
P2744,PATANE IV,MADUMA,PADI,125,150,500,0,0,0,0,0,0,5000
P2745,PATANE IV,MADUMA,PADI,125,150,500,0,0,0,0,0,0,5000
P2746,PATANE IV,MADUMA,PADI,125,150,500,0,0,0,0,0,0,5000
P2747,PATANE IV,MADUMA,PADI,125,150,500,0,0,0,0,0,0,5000
P2748,PATANE IV,MADUMA,PADI,125,150,500,125,150,500,0,0,0,10000
P2749,PATANE IV,MADUMA,PADI,125,150,500,0,0,0,0,0,0,5000
P2750,PATANE IV,MADUMA,PADI,125,150,500,0,0,0,0,0,0,5000
P2751,PATANE IV,MADUMA,PADI,250,300,1000,0,0,0,0,0,0,10000
P2752,PATANE IV,MADUMA,PADI,125,150,500,0,0,0,0,0,0,5000
P2753,PATANE IV,MADUMA,PADI,125,150,500,0,0,0,0,0,0,5000
P2754,PATANE IV,MADUMA,PADI,250,300,1000,0,0,0,0,0,0,10000
P2755,PATANE IV,MADUMA,PADI,125,150,500,0,0,0,0,0,0,5000
P2756,PATANE IV,MADUMA,PADI,125,150,500,0,0,0,0,0,0,5000
P2757,PATANE IV,MADUMA,PADI,125,150,500,125,150,500,0,0,0,10000
P2758,PATANE IV,MADUMA,PADI,125,150,500,0,0,0,0,0,0,5000
P2759,PATANE IV,MADUMA,PADI,125,150,500,125,150,500,0,0,0,10000
P2760,PATANE IV,MADUMA,PADI,125,150,500,0,0,0,0,0,0,5000
P2761,PATANE IV,MADUMA,PADI,125,150,500,0,0,0,0,0,0,5000
P2762,PATANE IV,MADUMA,PADI,125,150,500,0,0,0,0,0,0,5000
P2763,PATANE IV,MADUMA,PADI,250,300,1000,0,0,0,0,0,0,10000
P2764,PATANE IV,SIRAITURUK PASIR OK JAYA,BAWANG MERAH,0,53,0,0,0,0,0,0,0,1000
P2765,PATANE IV,SIRAITURUK PASIR OK JAYA,BAWANG MERAH,0,53,0,0,0,0,0,0,0,1000
P2766,PATANE IV,SIRAITURUK PASIR OK JAYA,BAWANG MERAH,0,263,0,0,0,0,0,0,0,5000
P2767,PATANE IV,SIRAITURUK PASIR OK JAYA,BAWANG MERAH,0,53,0,0,0,0,0,0,0,1000
P2768,PATANE IV,SIRAITURUK PASIR OK JAYA,JAGUNG,0,0,0,125,175,0,125,175,0,10000
P2769,PATANE IV,SIRAITURUK PASIR OK JAYA,JAGUNG,0,0,0,187,262,0,0,0,0,7500
P2770,PATANE IV,SIRAITURUK PASIR OK JAYA,JAGUNG,0,0,0,187,262,0,0,0,0,7500
P2771,PATANE IV,SIRAITURUK PASIR OK JAYA,JAGUNG,0,0,0,187,262,0,0,0,0,7500
P2772,PATANE IV,SIRAITURUK PASIR OK JAYA,JAGUNG,0,0,0,187,262,0,0,0,0,7500
P2773,PATANE IV,SIRAITURUK PASIR OK JAYA,JAGUNG,0,0,0,187,262,0,0,0,0,7500
P2774,PATANE IV,SIRAITURUK PASIR OK JAYA,JAGUNG,0,0,0,250,350,0,0,0,0,10000
P2775,PATANE IV,SIRAITURUK PASIR OK JAYA,JAGUNG,0,0,0,125,175,0,125,175,0,10000
P2776,PATANE IV,SIRAITURUK PASIR OK JAYA,JAGUNG,0,0,0,125,175,0,125,175,0,10000
P2777,PATANE IV,SIRAITURUK PASIR OK JAYA,JAGUNG,0,0,0,125,175,0,125,175,0,10000
P2778,PATANE IV,SIRAITURUK PASIR OK JAYA,JAGUNG,0,0,0,125,175,0,125,175,0,10000
P2779,PATANE IV,SIRAITURUK PASIR OK JAYA,JAGUNG,0,0,0,125,175,0,125,175,0,10000
P2780,PATANE IV,SIRAITURUK PASIR OK JAYA,JAGUNG,0,0,0,125,175,0,125,175,0,10000
P2781,PATANE IV,SIRAITURUK PASIR OK JAYA,JAGUNG,0,0,0,125,175,0,125,175,0,10000
P2782,PATANE IV,SIRAITURUK PASIR OK JAYA,JAGUNG,0,0,0,187,262,0,0,0,0,7500
P2783,PATANE IV,SIRAITURUK PASIR OK JAYA,JAGUNG,0,0,0,125,175,0,125,175,0,10000
P2784,PATANE IV,SIRAITURUK PASIR OK JAYA,JAGUNG,0,0,0,125,175,0,125,175,0,10000
P2785,PATANE IV,SIRAITURUK PASIR OK JAYA,JAGUNG,0,0,0,125,175,0,125,175,0,10000
