ID_Petani,Desa,Kelompok_Tani,Komoditas,Urea_MT1,NPK_MT1,Organik_MT1,Urea_MT2,NPK_MT2,Organik_MT2,Urea_MT3,NPK_MT3,Organik_MT3,Luas_Tanah_m2,Total_Urea,Total_NPK,Total_Organik,Total_Pupuk,Luas_Tanah_ha,Status_Urea,Status_NPK,Status_Organik,Jatah_Urea_Min,Jatah_Urea_Max,Jatah_NPK_Min,Jatah_NPK_Max,Jatah_Organik_Min,Jatah_Organik_Max,Final_Status
P1902,PATANE I,SATAHI DESA PATANE I,JAGUNG,0,0,0,250,350,0,125,175,0,15000,375,525,0,900,1.5,Normal,Normal,Normal,0.0,375.0,0.0,525.0,0.0,1500.0,Normal
P1903,PATANE I,SATAHI DESA PATANE I,JAGUNG,0,0,0,62,87,0,0,0,0,2500,62,87,0,149,0.25,Normal,Normal,Normal,0.0,62.5,0.0,87.5,0.0,250.0,Normal
P1904,PATANE I,SATAHI DESA PATANE I,JAGUNG,0,0,0,62,87,0,0,0,0,2500,62,87,0,149,0.25,Normal,Normal,Normal,0.0,62.5,0.0,87.5,0.0,250.0,Normal
P1905,PATANE I,SATAHI DESA PATANE I,JAGUNG,0,0,0,62,87,0,0,0,0,2500,62,87,0,149,0.25,Normal,Normal,Normal,0.0,62.5,0.0,87.5,0.0,250.0,Normal
P1906,PATANE I,SATAHI DESA PATANE I,JAGUNG,0,0,0,62,87,0,0,0,0,2500,62,87,0,149,0.25,Normal,Normal,Normal,0.0,62.5,0.0,87.5,0.0,250.0,Normal
P1907,PATANE I,SATAHI DESA PATANE I,JAGUNG,0,0,0,250,350,0,125,175,0,15000,375,525,0,900,1.5,Normal,Normal,Normal,0.0,375.0,0.0,525.0,0.0,1500.0,Normal
P1908,PATANE I,SATAHI DESA PATANE I,JAGUNG,0,0,0,62,87,0,0,0,0,2500,62,87,0,149,0.25,Normal,Normal,Normal,0.0,62.5,0.0,87.5,0.0,250.0,Normal
P1909,PATANE I,SATAHI DESA PATANE I,JAGUNG,0,0,0,125,175,0,125,175,0,10000,250,350,0,600,1.0,Normal,Normal,Normal,0.0,250.0,0.0,350.0,0.0,1000.0,Normal
P1910,PATANE I,SATAHI DESA PATANE I,JAGUNG,0,0,0,250,350,0,125,175,0,15000,375,525,0,900,1.5,Normal,Normal,Normal,0.0,375.0,0.0,525.0,0.0,1500.0,Normal
P1911,PATANE I,SATAHI DESA PATANE I,JAGUNG,0,0,0,125,175,0,0,0,0,5000,125,175,0,300,0.5,Normal,Normal,Normal,0.0,125.0,0.0,175.0,0.0,500.0,Normal
P1912,PATANE I,SATAHI DESA PATANE I,JAGUNG,0,0,0,62,87,0,0,0,0,2500,62,87,0,149,0.25,Normal,Normal,Normal,0.0,62.5,0.0,87.5,0.0,250.0,Normal
P1913,PATANE I,SATAHI DESA PATANE I,JAGUNG,0,0,0,62,87,0,0,0,0,2500,62,87,0,149,0.25,Normal,Normal,Normal,0.0,62.5,0.0,87.5,0.0,250.0,Normal
P1914,PATANE I,SATAHI DESA PATANE I,JAGUNG,0,0,0,250,350,0,125,175,0,15000,375,525,0,900,1.5,Normal,Normal,Normal,0.0,375.0,0.0,525.0,0.0,1500.0,Normal
P1915,PATANE I,SATAHI DESA PATANE I,JAGUNG,0,0,0,250,350,0,125,175,0,15000,375,525,0,900,1.5,Normal,Normal,Normal,0.0,375.0,0.0,525.0,0.0,1500.0,Normal
P1916,PATANE I,SATAHI DESA PATANE I,JAGUNG,0,0,0,62,87,0,0,0,0,2500,62,87,0,149,0.25,Normal,Normal,Normal,0.0,62.5,0.0,87.5,0.0,250.0,Normal
P1917,PATANE I,SATAHI DESA PATANE I,PADI,250,300,1000,0,0,0,0,0,0,10000,250,300,1000,1550,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal
P1918,PATANE I,SATAHI DESA PATANE I,PADI,250,300,1000,0,0,0,0,0,0,10000,250,300,1000,1550,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal
P1919,PATANE I,SATAHI DESA PATANE I,PADI,250,300,1000,0,0,0,0,0,0,10000,250,300,1000,1550,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal
P1920,PATANE I,SATAHI DESA PATANE I,PADI,125,150,500,0,0,0,0,0,0,5000,125,150,500,775,0.5,Normal,Normal,Normal,0.0,125.0,0.0,150.0,0.0,500.0,Normal
P1921,PATANE I,SATAHI DESA PATANE I,PADI,250,300,1000,0,0,0,0,0,0,10000,250,300,1000,1550,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal
P1922,PATANE I,SATAHI DESA PATANE I,PADI,250,300,1000,0,0,0,0,0,0,10000,250,300,1000,1550,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal
P1923,PATANE I,SATAHI DESA PATANE I,PADI,125,150,500,0,0,0,0,0,0,5000,125,150,500,775,0.5,Normal,Normal,Normal,0.0,125.0,0.0,150.0,0.0,500.0,Normal
P1924,PATANE I,SATAHI DESA PATANE I,PADI,125,150,500,0,0,0,0,0,0,5000,125,150,500,775,0.5,Normal,Normal,Normal,0.0,125.0,0.0,150.0,0.0,500.0,Normal
P1925,PATANE I,SATAHI DESA PATANE I,PADI,125,150,500,0,0,0,0,0,0,5000,125,150,500,775,0.5,Normal,Normal,Normal,0.0,125.0,0.0,150.0,0.0,500.0,Normal
P1926,PATANE I,SATAHI DESA PATANE I,PADI,250,300,1000,0,0,0,0,0,0,10000,250,300,1000,1550,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal
P1927,PATANE I,SATAHI DESA PATANE I,PADI,250,300,1000,0,0,0,0,0,0,10000,250,300,1000,1550,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal
P1928,PATANE I,SATAHI DESA PATANE I,PADI,125,150,500,0,0,0,0,0,0,5000,125,150,500,775,0.5,Normal,Normal,Normal,0.0,125.0,0.0,150.0,0.0,500.0,Normal
P1929,PATANE I,SATAHI DESA PATANE I,PADI,125,150,500,0,0,0,0,0,0,5000,125,150,500,775,0.5,Normal,Normal,Normal,0.0,125.0,0.0,150.0,0.0,500.0,Normal
P1930,PATANE I,SATAHI DESA PATANE I,PADI,125,150,500,0,0,0,0,0,0,5000,125,150,500,775,0.5,Normal,Normal,Normal,0.0,125.0,0.0,150.0,0.0,500.0,Normal
P1931,PATANE I,SATAHI DESA PATANE I,PADI,250,300,1000,0,0,0,0,0,0,10000,250,300,1000,1550,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal
P1932,PATANE I,SATAHI DESA PATANE I,PADI,125,150,500,0,0,0,0,0,0,5000,125,150,500,775,0.5,Normal,Normal,Normal,0.0,125.0,0.0,150.0,0.0,500.0,Normal
P1933,PATANE I,SATAHI DESA PATANE I,PADI,125,150,500,0,0,0,0,0,0,5000,125,150,500,775,0.5,Normal,Normal,Normal,0.0,125.0,0.0,150.0,0.0,500.0,Normal
P1934,PATANE I,SATAHI DESA PATANE I,PADI,125,150,500,0,0,0,0,0,0,5000,125,150,500,775,0.5,Normal,Normal,Normal,0.0,125.0,0.0,150.0,0.0,500.0,Normal
P1935,PATANE I,SATAHI DESA PATANE I,PADI,125,150,500,0,0,0,0,0,0,5000,125,150,500,775,0.5,Normal,Normal,Normal,0.0,125.0,0.0,150.0,0.0,500.0,Normal
P1936,PATANE I,SATAHI DESA PATANE I,PADI,125,150,500,0,0,0,0,0,0,5000,125,150,500,775,0.5,Normal,Normal,Normal,0.0,125.0,0.0,150.0,0.0,500.0,Normal
P1937,PATANE I,SATAHI DESA PATANE I,PADI,250,300,1000,0,0,0,0,0,0,10000,250,300,1000,1550,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal
P1938,PATANE I,SATAHI DESA PATANE I,PADI,250,300,1000,0,0,0,0,0,0,10000,250,300,1000,1550,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal
P1939,PATANE I,SATAHI DESA PATANE I,PADI,250,300,1000,0,0,0,0,0,0,10000,250,300,1000,1550,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal
P1940,PATANE I,SATAHI DESA PATANE I,PADI,125,150,500,0,0,0,0,0,0,5000,125,150,500,775,0.5,Normal,Normal,Normal,0.0,125.0,0.0,150.0,0.0,500.0,Normal
P1941,PATANE I,SATAHI DESA PATANE I,PADI,125,150,500,0,0,0,0,0,0,5000,125,150,500,775,0.5,Normal,Normal,Normal,0.0,125.0,0.0,150.0,0.0,500.0,Normal
P1942,PATANE I,SATAHI DESA PATANE I,PADI,125,150,500,0,0,0,0,0,0,5000,125,150,500,775,0.5,Normal,Normal,Normal,0.0,125.0,0.0,150.0,0.0,500.0,Normal
P1943,PATANE I,SATAHI DESA PATANE I,PADI,250,300,1000,0,0,0,0,0,0,10000,250,300,1000,1550,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal
P1944,PATANE I,SATAHI DESA PATANE I,PADI,125,150,500,0,0,0,0,0,0,5000,125,150,500,775,0.5,Normal,Normal,Normal,0.0,125.0,0.0,150.0,0.0,500.0,Normal
P1945,PATANE I,SATAHI DESA PATANE I,PADI,250,300,1000,0,0,0,0,0,0,10000,250,300,1000,1550,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal
P1946,PATANE I,SATAHI DESA PATANE I,PADI,250,300,1000,0,0,0,0,0,0,10000,250,300,1000,1550,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal
P1947,PATANE I,SATAHI DESA PATANE I,PADI,250,300,1000,0,0,0,0,0,0,10000,250,300,1000,1550,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal
P1948,PATANE I,SATAHI DESA PATANE I,PADI,125,150,500,0,0,0,0,0,0,5000,125,150,500,775,0.5,Normal,Normal,Normal,0.0,125.0,0.0,150.0,0.0,500.0,Normal
P1949,PATANE I,SATAHI DESA PATANE I,PADI,62,75,250,0,0,0,0,0,0,2500,62,75,250,387,0.25,Normal,Normal,Normal,0.0,62.5,0.0,75.0,0.0,250.0,Normal
P1950,PATANE I,SATAHI DESA PATANE I,PADI,250,300,1000,0,0,0,0,0,0,10000,250,300,1000,1550,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal
P1951,PATANE I,SATAHI DESA PATANE I,PADI,250,300,1000,0,0,0,0,0,0,10000,250,300,1000,1550,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal
P1952,PATANE I,SATAHI DESA PATANE I,PADI,125,150,500,0,0,0,0,0,0,5000,125,150,500,775,0.5,Normal,Normal,Normal,0.0,125.0,0.0,150.0,0.0,500.0,Normal
P1953,PATANE I,SARIBU USAHA,JAGUNG,0,0,0,62,87,0,0,0,0,2500,62,87,0,149,0.25,Normal,Normal,Normal,0.0,62.5,0.0,87.5,0.0,250.0,Normal
P1954,PATANE I,SARIBU USAHA,JAGUNG,0,0,0,62,87,0,0,0,0,2500,62,87,0,149,0.25,Normal,Normal,Normal,0.0,62.5,0.0,87.5,0.0,250.0,Normal
P1955,PATANE I,SARIBU USAHA,JAGUNG,0,0,0,62,87,0,0,0,0,2500,62,87,0,149,0.25,Normal,Normal,Normal,0.0,62.5,0.0,87.5,0.0,250.0,Normal
P1956,PATANE I,SARIBU USAHA,JAGUNG,0,0,0,62,87,0,0,0,0,2500,62,87,0,149,0.25,Normal,Normal,Normal,0.0,62.5,0.0,87.5,0.0,250.0,Normal
P1957,PATANE I,SARIBU USAHA,JAGUNG,0,0,0,250,350,0,125,175,0,15000,375,525,0,900,1.5,Normal,Normal,Normal,0.0,375.0,0.0,525.0,0.0,1500.0,Normal
P1958,PATANE I,SARIBU USAHA,JAGUNG,0,0,0,0,0,0,125,175,0,15000,125,175,0,300,1.5,Normal,Normal,Normal,0.0,375.0,0.0,525.0,0.0,1500.0,Normal
P1959,PATANE I,SARIBU USAHA,JAGUNG,0,0,0,62,87,0,0,0,0,2500,62,87,0,149,0.25,Normal,Normal,Normal,0.0,62.5,0.0,87.5,0.0,250.0,Normal
P1960,PATANE I,SARIBU USAHA,JAGUNG,0,0,0,62,87,0,0,0,0,2500,62,87,0,149,0.25,Normal,Normal,Normal,0.0,62.5,0.0,87.5,0.0,250.0,Normal
P1961,PATANE I,SARIBU USAHA,JAGUNG,0,0,0,250,350,0,125,175,0,15000,375,525,0,900,1.5,Normal,Normal,Normal,0.0,375.0,0.0,525.0,0.0,1500.0,Normal
P1962,PATANE I,SARIBU USAHA,JAGUNG,0,0,0,250,350,0,125,175,0,15000,375,525,0,900,1.5,Normal,Normal,Normal,0.0,375.0,0.0,525.0,0.0,1500.0,Normal
P1963,PATANE I,SARIBU USAHA,JAGUNG,0,0,0,125,175,0,0,0,0,5000,125,175,0,300,0.5,Normal,Normal,Normal,0.0,125.0,0.0,175.0,0.0,500.0,Normal
P1964,PATANE I,SARIBU USAHA,JAGUNG,0,0,0,125,175,0,0,0,0,5000,125,175,0,300,0.5,Normal,Normal,Normal,0.0,125.0,0.0,175.0,0.0,500.0,Normal
P1965,PATANE I,SARIBU USAHA,JAGUNG,0,0,0,62,87,0,0,0,0,2500,62,87,0,149,0.25,Normal,Normal,Normal,0.0,62.5,0.0,87.5,0.0,250.0,Normal
P1966,PATANE I,SARIBU USAHA,JAGUNG,0,0,0,250,350,0,125,175,0,15000,375,525,0,900,1.5,Normal,Normal,Normal,0.0,375.0,0.0,525.0,0.0,1500.0,Normal
P1967,LUMBAN GURNING,SAHAT GABE,CABAI,0,0,0,0,0,0,0,100,0,2500,0,100,0,100,0.25,Normal,Normal,Normal,0.0,62.5,0.0,100.0,0.0,250.0,Normal
P1968,LUMBAN GURNING,SAHAT GABE,CABAI,0,0,0,0,0,0,0,100,0,2500,0,100,0,100,0.25,Normal,Normal,Normal,0.0,62.5,0.0,100.0,0.0,250.0,Normal
P1969,LUMBAN GURNING,SAHAT GABE,CABAI,0,0,0,0,0,0,0,100,0,2500,0,100,0,100,0.25,Normal,Normal,Normal,0.0,62.5,0.0,100.0,0.0,250.0,Normal
P1970,LUMBAN GURNING,SAHAT GABE,CABAI,0,0,0,0,0,0,0,100,0,2500,0,100,0,100,0.25,Normal,Normal,Normal,0.0,62.5,0.0,100.0,0.0,250.0,Normal
P1971,LUMBAN GURNING,SAHAT GABE,CABAI,0,0,0,0,0,0,0,100,0,2500,0,100,0,100,0.25,Normal,Normal,Normal,0.0,62.5,0.0,100.0,0.0,250.0,Normal
P1972,LUMBAN GURNING,SAHAT GABE,CABAI,0,0,0,0,0,0,0,100,0,2500,0,100,0,100,0.25,Normal,Normal,Normal,0.0,62.5,0.0,100.0,0.0,250.0,Normal
P1973,LUMBAN GURNING,SAHAT GABE,CABAI,0,0,0,0,0,0,0,100,0,2500,0,100,0,100,0.25,Normal,Normal,Normal,0.0,62.5,0.0,100.0,0.0,250.0,Normal
P1974,LUMBAN GURNING,SAHAT GABE,CABAI,0,0,0,0,0,0,0,100,0,2500,0,100,0,100,0.25,Normal,Normal,Normal,0.0,62.5,0.0,100.0,0.0,250.0,Normal
P1975,LUMBAN GURNING,SAHAT GABE,CABAI,0,0,0,0,0,0,0,100,0,2500,0,100,0,100,0.25,Normal,Normal,Normal,0.0,62.5,0.0,100.0,0.0,250.0,Normal
P1976,LUMBAN GURNING,SAHAT GABE,CABAI,0,0,0,0,0,0,0,100,0,2500,0,100,0,100,0.25,Normal,Normal,Normal,0.0,62.5,0.0,100.0,0.0,250.0,Normal
P1977,LUMBAN GURNING,SAHAT GABE,CABAI,0,0,0,0,0,0,0,100,0,2500,0,100,0,100,0.25,Normal,Normal,Normal,0.0,62.5,0.0,100.0,0.0,250.0,Normal
P1978,LUMBAN GURNING,SAHAT GABE,CABAI,0,0,0,0,0,0,0,200,0,5000,0,200,0,200,0.5,Normal,Normal,Normal,0.0,125.0,0.0,200.0,0.0,500.0,Normal
P1979,LUMBAN GURNING,SAHAT GABE,CABAI,0,0,0,0,0,0,0,200,0,5000,0,200,0,200,0.5,Normal,Normal,Normal,0.0,125.0,0.0,200.0,0.0,500.0,Normal
P1980,LUMBAN GURNING,SAHAT GABE,CABAI,0,0,0,0,0,0,0,200,0,5000,0,200,0,200,0.5,Normal,Normal,Normal,0.0,125.0,0.0,200.0,0.0,500.0,Normal
P1981,LUMBAN GURNING,SAHAT GABE,CABAI,0,0,0,0,0,0,0,100,0,2500,0,100,0,100,0.25,Normal,Normal,Normal,0.0,62.5,0.0,100.0,0.0,250.0,Normal
P1982,LUMBAN GURNING,SAHAT GABE,CABAI,0,0,0,0,0,0,0,100,0,2500,0,100,0,100,0.25,Normal,Normal,Normal,0.0,62.5,0.0,100.0,0.0,250.0,Normal
P1983,LUMBAN GURNING,SAHAT GABE,KAKAO,0,0,0,0,0,0,10,0,308,5000,10,0,308,318,0.5,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
P1984,LUMBAN GURNING,SAHAT GABE,KAKAO,0,0,0,0,0,0,10,0,308,5000,10,0,308,318,0.5,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
P1985,LUMBAN GURNING,SAHAT GABE,KAKAO,0,0,0,0,0,0,10,0,308,5000,10,0,308,318,0.5,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
P1986,LUMBAN GURNING,SAHAT GABE,KAKAO,0,0,0,0,0,0,10,0,308,5000,10,0,308,318,0.5,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
P1987,LUMBAN GURNING,SAHAT GABE,KAKAO,0,0,0,0,0,0,10,0,308,5000,10,0,308,318,0.5,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
P1988,LUMBAN GURNING,SAHAT GABE,KAKAO,0,0,0,0,0,0,10,0,308,5000,10,0,308,318,0.5,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
P1989,LUMBAN GURNING,SAHAT GABE,KAKAO,0,0,0,0,0,0,5,0,154,2500,5,0,154,159,0.25,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
P1990,LUMBAN GURNING,SAHAT GABE,KAKAO,0,0,0,0,0,0,10,0,308,5000,10,0,308,318,0.5,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
P1991,LUMBAN GURNING,SAHAT GABE,KOPI,0,0,0,0,0,0,0,430,0,5000,0,430,0,430,0.5,Normal,Normal,Normal,0.0,125.0,0.0,430.0,0.0,500.0,Normal
P1992,LUMBAN GURNING,SAHAT GABE,KOPI,0,0,0,0,0,0,0,430,0,5000,0,430,0,430,0.5,Normal,Normal,Normal,0.0,125.0,0.0,430.0,0.0,500.0,Normal
P1993,LUMBAN GURNING,SAHAT GABE,KOPI,0,0,0,0,0,0,0,215,0,2500,0,215,0,215,0.25,Normal,Normal,Normal,0.0,62.5,0.0,215.0,0.0,250.0,Normal
P1994,LUMBAN GURNING,SAHAT GABE,KOPI,0,0,0,0,0,0,0,430,0,5000,0,430,0,430,0.5,Normal,Normal,Normal,0.0,125.0,0.0,430.0,0.0,500.0,Normal
P1995,LUMBAN GURNING,SAHAT GABE,KOPI,0,0,0,0,0,0,0,215,0,2500,0,215,0,215,0.25,Normal,Normal,Normal,0.0,62.5,0.0,215.0,0.0,250.0,Normal
P1996,LUMBAN GURNING,SAHAT GABE,KOPI,0,0,0,0,0,0,0,430,0,5000,0,430,0,430,0.5,Normal,Normal,Normal,0.0,125.0,0.0,430.0,0.0,500.0,Normal
P1997,LUMBAN GURNING,SAHAT GABE,KOPI,0,0,0,0,0,0,0,430,0,5000,0,430,0,430,0.5,Normal,Normal,Normal,0.0,125.0,0.0,430.0,0.0,500.0,Normal
P1998,LUMBAN GURNING,SAHAT GABE,KOPI,0,0,0,0,0,0,0,430,0,5000,0,430,0,430,0.5,Normal,Normal,Normal,0.0,125.0,0.0,430.0,0.0,500.0,Normal
P1999,LUMBAN GURNING,SAHAT GABE,KOPI,0,0,0,0,0,0,0,430,0,5000,0,430,0,430,0.5,Normal,Normal,Normal,0.0,125.0,0.0,430.0,0.0,500.0,Normal
P2000,LUMBAN GURNING,SAHAT GABE,KOPI,0,0,0,0,0,0,0,430,0,5000,0,430,0,430,0.5,Normal,Normal,Normal,0.0,125.0,0.0,430.0,0.0,500.0,Normal
P2001,LUMBAN GURNING,SAHAT GABE,KOPI,0,0,0,0,0,0,0,215,0,2500,0,215,0,215,0.25,Normal,Normal,Normal,0.0,62.5,0.0,215.0,0.0,250.0,Normal
P2002,LUMBAN GURNING,SAHAT GABE,JAGUNG,0,0,0,125,175,0,0,0,0,5000,125,175,0,300,0.5,Normal,Normal,Normal,0.0,125.0,0.0,175.0,0.0,500.0,Normal
P2003,LUMBAN GURNING,SAHAT GABE,JAGUNG,0,0,0,125,175,0,0,0,0,5000,125,175,0,300,0.5,Normal,Normal,Normal,0.0,125.0,0.0,175.0,0.0,500.0,Normal
P2004,LUMBAN GURNING,SAHAT GABE,JAGUNG,0,0,0,62,87,0,0,0,0,2500,62,87,0,149,0.25,Normal,Normal,Normal,0.0,62.5,0.0,87.5,0.0,250.0,Normal
P2005,LUMBAN GURNING,SAHAT GABE,JAGUNG,0,0,0,62,87,0,0,0,0,2500,62,87,0,149,0.25,Normal,Normal,Normal,0.0,62.5,0.0,87.5,0.0,250.0,Normal
P2006,LUMBAN GURNING,SAHAT GABE,JAGUNG,0,0,0,125,175,0,0,0,0,5000,125,175,0,300,0.5,Normal,Normal,Normal,0.0,125.0,0.0,175.0,0.0,500.0,Normal
P2007,LUMBAN GURNING,SAHAT GABE,JAGUNG,0,0,0,125,175,0,0,0,0,5000,125,175,0,300,0.5,Normal,Normal,Normal,0.0,125.0,0.0,175.0,0.0,500.0,Normal
P2008,LUMBAN GURNING,SAHAT GABE,JAGUNG,0,0,0,62,87,0,0,0,0,2500,62,87,0,149,0.25,Normal,Normal,Normal,0.0,62.5,0.0,87.5,0.0,250.0,Normal
P2009,LUMBAN GURNING,SAHAT GABE,JAGUNG,0,0,0,62,87,0,0,0,0,2500,62,87,0,149,0.25,Normal,Normal,Normal,0.0,62.5,0.0,87.5,0.0,250.0,Normal
P2010,LUMBAN GURNING,SAHAT GABE,JAGUNG,0,0,0,125,175,0,0,0,0,5000,125,175,0,300,0.5,Normal,Normal,Normal,0.0,125.0,0.0,175.0,0.0,500.0,Normal
P2011,LUMBAN GURNING,SAHAT GABE,JAGUNG,0,0,0,125,175,0,0,0,0,5000,125,175,0,300,0.5,Normal,Normal,Normal,0.0,125.0,0.0,175.0,0.0,500.0,Normal
P2012,LUMBAN GURNING,SAHAT GABE,JAGUNG,0,0,0,125,175,0,0,0,0,5000,125,175,0,300,0.5,Normal,Normal,Normal,0.0,125.0,0.0,175.0,0.0,500.0,Normal
