ID_Petani,Desa,Kelompok_Tani,Komoditas,Urea_MT1,NPK_MT1,Organik_MT1,Urea_MT2,NPK_MT2,Organik_MT2,Urea_MT3,NPK_MT3,Organik_MT3,Luas_Tanah_m2,Total_Urea,Total_NPK,Total_Organik,Total_Pupuk,Luas_Tanah_ha,Status_Urea,Status_NPK,Status_Organik,Jatah_Urea_Min,Jatah_Urea_Max,Jatah_NPK_Min,Jatah_NPK_Max,Jatah_Organik_Min,Jatah_Organik_Max,Final_Status,Urea_per_ha,NPK_per_ha,Organik_per_ha,Total_per_ha,Total_MT1,Total_MT2,Total_MT3,Urea_Label,Urea_Median,Urea_Lower_Bound,Urea_Upper_Bound,NPK_Label,NPK_Median,NPK_Lower_Bound,NPK_Upper_Bound,Organik_Label,Organik_Median,Organik_Lower_Bound,Organik_Upper_Bound,Overall_Status,Anomaly_Prediction,Anomaly_Label,Anomaly_Score,Anomaly_Severity,Underuse_Statistik_Urea,Underuse_Statistik_NPK,Underuse_Statistik_Organik,Underuse_Statistik
P414,SIBUEA,DOS ROHA,JAGUNG,0,0,0,40,56,0,0,0,0,1600,40,56,0,96,0.16,Normal,Normal,Normal,0.0,40.0,0.0,56.0,0.0,160.0,Normal,250.0,350.0,0.0,600.0,0,96,0,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal,1,Normal,0.0,Normal,False,False,False,False
P415,SIBUEA,DOS ROHA,JAGUNG,0,0,0,40,56,0,0,0,0,1600,40,56,0,96,0.16,Normal,Normal,Normal,0.0,40.0,0.0,56.0,0.0,160.0,Normal,250.0,350.0,0.0,600.0,0,96,0,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal,1,Normal,0.0,Normal,False,False,False,False
P416,SIBUEA,DOS ROHA,JAGUNG,0,0,0,40,56,0,0,0,0,1600,40,56,0,96,0.16,Normal,Normal,Normal,0.0,40.0,0.0,56.0,0.0,160.0,Normal,250.0,350.0,0.0,600.0,0,96,0,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal,1,Normal,0.0,Normal,False,False,False,False
P417,SIBUEA,DOS ROHA,JAGUNG,0,0,0,40,56,0,0,0,0,1600,40,56,0,96,0.16,Normal,Normal,Normal,0.0,40.0,0.0,56.0,0.0,160.0,Normal,250.0,350.0,0.0,600.0,0,96,0,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal,1,Normal,0.0,Normal,False,False,False,False
P418,SIBUEA,DOS ROHA,JAGUNG,0,0,0,40,56,0,0,0,0,1600,40,56,0,96,0.16,Normal,Normal,Normal,0.0,40.0,0.0,56.0,0.0,160.0,Normal,250.0,350.0,0.0,600.0,0,96,0,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal,1,Normal,0.0,Normal,False,False,False,False
P419,SIBUEA,DOS ROHA,JAGUNG,0,0,0,40,56,0,0,0,0,1600,40,56,0,96,0.16,Normal,Normal,Normal,0.0,40.0,0.0,56.0,0.0,160.0,Normal,250.0,350.0,0.0,600.0,0,96,0,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal,1,Normal,0.0,Normal,False,False,False,False
P420,SIBUEA,DOS ROHA,JAGUNG,0,0,0,40,56,0,0,0,0,1600,40,56,0,96,0.16,Normal,Normal,Normal,0.0,40.0,0.0,56.0,0.0,160.0,Normal,250.0,350.0,0.0,600.0,0,96,0,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal,1,Normal,0.0,Normal,False,False,False,False
P421,SIBUEA,DOS ROHA,JAGUNG,0,0,0,45,63,0,0,0,0,1800,45,63,0,108,0.18,Normal,Normal,Normal,0.0,45.0,0.0,63.0,0.0,180.0,Normal,250.0,350.0,0.0,600.0,0,108,0,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal,1,Normal,0.0,Normal,False,False,False,False
P422,SIBUEA,DOS ROHA,JAGUNG,0,0,0,40,56,0,0,0,0,1600,40,56,0,96,0.16,Normal,Normal,Normal,0.0,40.0,0.0,56.0,0.0,160.0,Normal,250.0,350.0,0.0,600.0,0,96,0,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal,1,Normal,0.0,Normal,False,False,False,False
P423,SIBUEA,DOS ROHA,JAGUNG,0,0,0,40,56,0,0,0,0,1600,40,56,0,96,0.16,Normal,Normal,Normal,0.0,40.0,0.0,56.0,0.0,160.0,Normal,250.0,350.0,0.0,600.0,0,96,0,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal,1,Normal,0.0,Normal,False,False,False,False
P424,SIBUEA,DOS ROHA,JAGUNG,0,0,0,40,56,0,0,0,0,1600,40,56,0,96,0.16,Normal,Normal,Normal,0.0,40.0,0.0,56.0,0.0,160.0,Normal,250.0,350.0,0.0,600.0,0,96,0,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal,1,Normal,0.0,Normal,False,False,False,False
P425,SIBUEA,DOS ROHA,JAGUNG,0,0,0,40,56,0,0,0,0,1600,40,56,0,96,0.16,Normal,Normal,Normal,0.0,40.0,0.0,56.0,0.0,160.0,Normal,250.0,350.0,0.0,600.0,0,96,0,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal,1,Normal,0.0,Normal,False,False,False,False
P426,SIBUEA,DOS ROHA,JAGUNG,0,0,0,40,56,0,0,0,0,1600,40,56,0,96,0.16,Normal,Normal,Normal,0.0,40.0,0.0,56.0,0.0,160.0,Normal,250.0,350.0,0.0,600.0,0,96,0,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal,1,Normal,0.0,Normal,False,False,False,False
P427,SIBUEA,DOS ROHA,JAGUNG,0,0,0,40,56,0,0,0,0,1600,40,56,0,96,0.16,Normal,Normal,Normal,0.0,40.0,0.0,56.0,0.0,160.0,Normal,250.0,350.0,0.0,600.0,0,96,0,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal,1,Normal,0.0,Normal,False,False,False,False
P428,SIBUEA,DOS ROHA,JAGUNG,0,0,0,40,56,0,0,0,0,1600,40,56,0,96,0.16,Normal,Normal,Normal,0.0,40.0,0.0,56.0,0.0,160.0,Normal,250.0,350.0,0.0,600.0,0,96,0,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal,1,Normal,0.0,Normal,False,False,False,False
P429,SIBUEA,DOS ROHA,JAGUNG,0,0,0,40,56,0,0,0,0,1600,40,56,0,96,0.16,Normal,Normal,Normal,0.0,40.0,0.0,56.0,0.0,160.0,Normal,250.0,350.0,0.0,600.0,0,96,0,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal,1,Normal,0.0,Normal,False,False,False,False
P430,SIBUEA,DOS ROHA,JAGUNG,0,0,0,40,56,0,0,0,0,1600,40,56,0,96,0.16,Normal,Normal,Normal,0.0,40.0,0.0,56.0,0.0,160.0,Normal,250.0,350.0,0.0,600.0,0,96,0,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal,1,Normal,0.0,Normal,False,False,False,False
P431,SIBUEA,DOS ROHA,JAGUNG,0,0,0,40,56,0,0,0,0,1600,40,56,0,96,0.16,Normal,Normal,Normal,0.0,40.0,0.0,56.0,0.0,160.0,Normal,250.0,350.0,0.0,600.0,0,96,0,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal,1,Normal,0.0,Normal,False,False,False,False
P432,SIBUEA,DOS ROHA,JAGUNG,0,0,0,40,56,0,0,0,0,1600,40,56,0,96,0.16,Normal,Normal,Normal,0.0,40.0,0.0,56.0,0.0,160.0,Normal,250.0,350.0,0.0,600.0,0,96,0,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal,1,Normal,0.0,Normal,False,False,False,False
P433,SIBUEA,DOS ROHA,JAGUNG,0,0,0,40,56,0,0,0,0,1600,40,56,0,96,0.16,Normal,Normal,Normal,0.0,40.0,0.0,56.0,0.0,160.0,Normal,250.0,350.0,0.0,600.0,0,96,0,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal,1,Normal,0.0,Normal,False,False,False,False
P434,SIBUEA,DOS ROHA,JAGUNG,0,0,0,40,56,0,0,0,0,1600,40,56,0,96,0.16,Normal,Normal,Normal,0.0,40.0,0.0,56.0,0.0,160.0,Normal,250.0,350.0,0.0,600.0,0,96,0,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal,1,Normal,0.0,Normal,False,False,False,False
P435,SIBUEA,DOS ROHA,JAGUNG,0,0,0,40,56,0,0,0,0,1600,40,56,0,96,0.16,Normal,Normal,Normal,0.0,40.0,0.0,56.0,0.0,160.0,Normal,250.0,350.0,0.0,600.0,0,96,0,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal,1,Normal,0.0,Normal,False,False,False,False
P436,SIBUEA,DOS ROHA,JAGUNG,0,0,0,40,56,0,0,0,0,1600,40,56,0,96,0.16,Normal,Normal,Normal,0.0,40.0,0.0,56.0,0.0,160.0,Normal,250.0,350.0,0.0,600.0,0,96,0,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal,1,Normal,0.0,Normal,False,False,False,False
P437,SIBUEA,DOS ROHA,JAGUNG,0,0,0,40,56,0,0,0,0,1600,40,56,0,96,0.16,Normal,Normal,Normal,0.0,40.0,0.0,56.0,0.0,160.0,Normal,250.0,350.0,0.0,600.0,0,96,0,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal,1,Normal,0.0,Normal,False,False,False,False
P438,SIBUEA,DOS ROHA,JAGUNG,0,0,0,40,56,0,0,0,0,1600,40,56,0,96,0.16,Normal,Normal,Normal,0.0,40.0,0.0,56.0,0.0,160.0,Normal,250.0,350.0,0.0,600.0,0,96,0,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal,1,Normal,0.0,Normal,False,False,False,False
P439,SIBUEA,DOS ROHA,JAGUNG,0,0,0,40,56,0,0,0,0,1600,40,56,0,96,0.16,Normal,Normal,Normal,0.0,40.0,0.0,56.0,0.0,160.0,Normal,250.0,350.0,0.0,600.0,0,96,0,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal,1,Normal,0.0,Normal,False,False,False,False
P440,SIBUEA,DOS ROHA,JAGUNG,0,0,0,40,56,0,0,0,0,1600,40,56,0,96,0.16,Normal,Normal,Normal,0.0,40.0,0.0,56.0,0.0,160.0,Normal,250.0,350.0,0.0,600.0,0,96,0,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal,1,Normal,0.0,Normal,False,False,False,False
P441,SIBUEA,DOS ROHA,JAGUNG,0,0,0,40,56,0,0,0,0,1600,40,56,0,96,0.16,Normal,Normal,Normal,0.0,40.0,0.0,56.0,0.0,160.0,Normal,250.0,350.0,0.0,600.0,0,96,0,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal,1,Normal,0.0,Normal,False,False,False,False
P442,SIBUEA,DOS ROHA,JAGUNG,0,0,0,40,56,0,0,0,0,1600,40,56,0,96,0.16,Normal,Normal,Normal,0.0,40.0,0.0,56.0,0.0,160.0,Normal,250.0,350.0,0.0,600.0,0,96,0,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal,1,Normal,0.0,Normal,False,False,False,False
P443,SIBUEA,DOS ROHA,JAGUNG,0,0,0,40,56,0,0,0,0,1600,40,56,0,96,0.16,Normal,Normal,Normal,0.0,40.0,0.0,56.0,0.0,160.0,Normal,250.0,350.0,0.0,600.0,0,96,0,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal,1,Normal,0.0,Normal,False,False,False,False
P444,SIBUEA,DOS ROHA,JAGUNG,0,0,0,40,56,0,0,0,0,1600,40,56,0,96,0.16,Normal,Normal,Normal,0.0,40.0,0.0,56.0,0.0,160.0,Normal,250.0,350.0,0.0,600.0,0,96,0,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal,1,Normal,0.0,Normal,False,False,False,False
P445,SIBUEA,DOS ROHA,JAGUNG,0,0,0,40,56,0,0,0,0,1600,40,56,0,96,0.16,Normal,Normal,Normal,0.0,40.0,0.0,56.0,0.0,160.0,Normal,250.0,350.0,0.0,600.0,0,96,0,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal,1,Normal,0.0,Normal,False,False,False,False
P446,SIBUEA,DOS ROHA,JAGUNG,0,0,0,40,56,0,0,0,0,1600,40,56,0,96,0.16,Normal,Normal,Normal,0.0,40.0,0.0,56.0,0.0,160.0,Normal,250.0,350.0,0.0,600.0,0,96,0,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal,1,Normal,0.0,Normal,False,False,False,False
P447,SIBUEA,DOS ROHA,JAGUNG,0,0,0,40,56,0,0,0,0,1600,40,56,0,96,0.16,Normal,Normal,Normal,0.0,40.0,0.0,56.0,0.0,160.0,Normal,250.0,350.0,0.0,600.0,0,96,0,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal,1,Normal,0.0,Normal,False,False,False,False
P448,SIBUEA,DOS ROHA,JAGUNG,0,0,0,40,56,0,0,0,0,1600,40,56,0,96,0.16,Normal,Normal,Normal,0.0,40.0,0.0,56.0,0.0,160.0,Normal,250.0,350.0,0.0,600.0,0,96,0,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal,1,Normal,0.0,Normal,False,False,False,False
P449,SIBUEA,DOS ROHA,JAGUNG,0,0,0,40,56,0,0,0,0,1600,40,56,0,96,0.16,Normal,Normal,Normal,0.0,40.0,0.0,56.0,0.0,160.0,Normal,250.0,350.0,0.0,600.0,0,96,0,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal,1,Normal,0.0,Normal,False,False,False,False
P450,SIBUEA,DOS ROHA,JAGUNG,0,0,0,40,56,0,0,0,0,1600,40,56,0,96,0.16,Normal,Normal,Normal,0.0,40.0,0.0,56.0,0.0,160.0,Normal,250.0,350.0,0.0,600.0,0,96,0,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal,1,Normal,0.0,Normal,False,False,False,False
P451,SIBUEA,DOS ROHA,JAGUNG,0,0,0,40,56,0,0,0,0,1600,40,56,0,96,0.16,Normal,Normal,Normal,0.0,40.0,0.0,56.0,0.0,160.0,Normal,250.0,350.0,0.0,600.0,0,96,0,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal,1,Normal,0.0,Normal,False,False,False,False
P452,SIBUEA,DOS ROHA,JAGUNG,0,0,0,40,56,0,0,0,0,1600,40,56,0,96,0.16,Normal,Normal,Normal,0.0,40.0,0.0,56.0,0.0,160.0,Normal,250.0,350.0,0.0,600.0,0,96,0,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal,1,Normal,0.0,Normal,False,False,False,False
P453,SIBUEA,DOS ROHA,JAGUNG,0,0,0,40,56,0,0,0,0,1600,40,56,0,96,0.16,Normal,Normal,Normal,0.0,40.0,0.0,56.0,0.0,160.0,Normal,250.0,350.0,0.0,600.0,0,96,0,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal,1,Normal,0.0,Normal,False,False,False,False
P454,SIBUEA,DOS ROHA,JAGUNG,0,0,0,40,56,0,0,0,0,1600,40,56,0,96,0.16,Normal,Normal,Normal,0.0,40.0,0.0,56.0,0.0,160.0,Normal,250.0,350.0,0.0,600.0,0,96,0,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal,1,Normal,0.0,Normal,False,False,False,False
P455,SIBUEA,DOS ROHA,JAGUNG,0,0,0,40,56,0,0,0,0,1600,40,56,0,96,0.16,Normal,Normal,Normal,0.0,40.0,0.0,56.0,0.0,160.0,Normal,250.0,350.0,0.0,600.0,0,96,0,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal,1,Normal,0.0,Normal,False,False,False,False
P456,SIBUEA,DOS ROHA,JAGUNG,0,0,0,40,56,0,0,0,0,1600,40,56,0,96,0.16,Normal,Normal,Normal,0.0,40.0,0.0,56.0,0.0,160.0,Normal,250.0,350.0,0.0,600.0,0,96,0,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal,1,Normal,0.0,Normal,False,False,False,False
P457,SIBUEA,DOS ROHA,JAGUNG,0,0,0,40,56,0,0,0,0,1600,40,56,0,96,0.16,Normal,Normal,Normal,0.0,40.0,0.0,56.0,0.0,160.0,Normal,250.0,350.0,0.0,600.0,0,96,0,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal,1,Normal,0.0,Normal,False,False,False,False
P458,SIBUEA,DOS ROHA,JAGUNG,0,0,0,40,56,0,0,0,0,1600,40,56,0,96,0.16,Normal,Normal,Normal,0.0,40.0,0.0,56.0,0.0,160.0,Normal,250.0,350.0,0.0,600.0,0,96,0,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal,1,Normal,0.0,Normal,False,False,False,False
P459,SIBUEA,DOS ROHA,JAGUNG,0,0,0,40,56,0,0,0,0,1600,40,56,0,96,0.16,Normal,Normal,Normal,0.0,40.0,0.0,56.0,0.0,160.0,Normal,250.0,350.0,0.0,600.0,0,96,0,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal,1,Normal,0.0,Normal,False,False,False,False
P460,SIBUEA,DOS ROHA,JAGUNG,0,0,0,40,56,0,0,0,0,1600,40,56,0,96,0.16,Normal,Normal,Normal,0.0,40.0,0.0,56.0,0.0,160.0,Normal,250.0,350.0,0.0,600.0,0,96,0,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal,1,Normal,0.0,Normal,False,False,False,False
P461,SIBUEA,DOS ROHA,JAGUNG,0,0,0,40,56,0,0,0,0,1600,40,56,0,96,0.16,Normal,Normal,Normal,0.0,40.0,0.0,56.0,0.0,160.0,Normal,250.0,350.0,0.0,600.0,0,96,0,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal,1,Normal,0.0,Normal,False,False,False,False
P462,SIBUEA,DOS ROHA,JAGUNG,0,0,0,40,56,0,0,0,0,1600,40,56,0,96,0.16,Normal,Normal,Normal,0.0,40.0,0.0,56.0,0.0,160.0,Normal,250.0,350.0,0.0,600.0,0,96,0,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal,1,Normal,0.0,Normal,False,False,False,False
P463,SIBUEA,DOS ROHA,JAGUNG,0,0,0,40,56,0,0,0,0,1600,40,56,0,96,0.16,Normal,Normal,Normal,0.0,40.0,0.0,56.0,0.0,160.0,Normal,250.0,350.0,0.0,600.0,0,96,0,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal,1,Normal,0.0,Normal,False,False,False,False
P464,SIBUEA,DOS ROHA,JAGUNG,0,0,0,40,56,0,0,0,0,1600,40,56,0,96,0.16,Normal,Normal,Normal,0.0,40.0,0.0,56.0,0.0,160.0,Normal,250.0,350.0,0.0,600.0,0,96,0,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal,1,Normal,0.0,Normal,False,False,False,False
P465,SIBUEA,DOS ROHA,JAGUNG,0,0,0,40,56,0,0,0,0,1600,40,56,0,96,0.16,Normal,Normal,Normal,0.0,40.0,0.0,56.0,0.0,160.0,Normal,250.0,350.0,0.0,600.0,0,96,0,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal,1,Normal,0.0,Normal,False,False,False,False
P466,SIBUEA,DOS ROHA,JAGUNG,0,0,0,40,56,0,0,0,0,1600,40,56,0,96,0.16,Normal,Normal,Normal,0.0,40.0,0.0,56.0,0.0,160.0,Normal,250.0,350.0,0.0,600.0,0,96,0,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal,1,Normal,0.0,Normal,False,False,False,False
P467,SIBUEA,DOS ROHA,JAGUNG,0,0,0,40,56,0,0,0,0,1600,40,56,0,96,0.16,Normal,Normal,Normal,0.0,40.0,0.0,56.0,0.0,160.0,Normal,250.0,350.0,0.0,600.0,0,96,0,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal,1,Normal,0.0,Normal,False,False,False,False
P468,SIBUEA,DOS ROHA,JAGUNG,0,0,0,40,56,0,0,0,0,1600,40,56,0,96,0.16,Normal,Normal,Normal,0.0,40.0,0.0,56.0,0.0,160.0,Normal,250.0,350.0,0.0,600.0,0,96,0,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal,1,Normal,0.0,Normal,False,False,False,False
P469,SIBUEA,DOS ROHA,JAGUNG,0,0,0,40,56,0,0,0,0,1600,40,56,0,96,0.16,Normal,Normal,Normal,0.0,40.0,0.0,56.0,0.0,160.0,Normal,250.0,350.0,0.0,600.0,0,96,0,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal,1,Normal,0.0,Normal,False,False,False,False
P470,SIBUEA,DOS ROHA,JAGUNG,0,0,0,50,70,0,0,0,0,2000,50,70,0,120,0.2,Normal,Normal,Normal,0.0,50.0,0.0,70.0,0.0,200.0,Normal,250.0,350.0,0.0,600.0,0,120,0,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal,1,Normal,0.0,Normal,False,False,False,False
P471,SIBUEA,DOS ROHA,PADI,60,72,0,0,0,0,0,0,0,2400,60,72,0,132,0.24,Normal,Normal,Normal,0.0,60.0,0.0,72.0,0.0,240.0,Normal,250.0,300.0,0.0,550.0,132,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal,1,Normal,0.10057477536018733,Normal,False,False,False,False
P472,SIBUEA,DOS ROHA,PADI,60,72,0,0,0,0,0,0,0,2400,60,72,0,132,0.24,Normal,Normal,Normal,0.0,60.0,0.0,72.0,0.0,240.0,Normal,250.0,300.0,0.0,550.0,132,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal,1,Normal,0.10057477536018733,Normal,False,False,False,False
P473,SIBUEA,DOS ROHA,PADI,60,72,0,0,0,0,0,0,0,2400,60,72,0,132,0.24,Normal,Normal,Normal,0.0,60.0,0.0,72.0,0.0,240.0,Normal,250.0,300.0,0.0,550.0,132,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal,1,Normal,0.10057477536018733,Normal,False,False,False,False
P474,SIBUEA,DOS ROHA,PADI,60,72,0,0,0,0,0,0,0,2400,60,72,0,132,0.24,Normal,Normal,Normal,0.0,60.0,0.0,72.0,0.0,240.0,Normal,250.0,300.0,0.0,550.0,132,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal,1,Normal,0.10057477536018733,Normal,False,False,False,False
P475,SIBUEA,DOS ROHA,PADI,60,72,0,0,0,0,0,0,0,2400,60,72,0,132,0.24,Normal,Normal,Normal,0.0,60.0,0.0,72.0,0.0,240.0,Normal,250.0,300.0,0.0,550.0,132,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal,1,Normal,0.10057477536018733,Normal,False,False,False,False
P476,SIBUEA,DOS ROHA,PADI,60,72,0,0,0,0,0,0,0,2400,60,72,0,132,0.24,Normal,Normal,Normal,0.0,60.0,0.0,72.0,0.0,240.0,Normal,250.0,300.0,0.0,550.0,132,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal,1,Normal,0.10057477536018733,Normal,False,False,False,False
P477,SIBUEA,DOS ROHA,PADI,60,72,0,0,0,0,0,0,0,2400,60,72,0,132,0.24,Normal,Normal,Normal,0.0,60.0,0.0,72.0,0.0,240.0,Normal,250.0,300.0,0.0,550.0,132,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal,1,Normal,0.10057477536018733,Normal,False,False,False,False
P478,SIBUEA,DOS ROHA,PADI,70,84,0,0,0,0,0,0,0,2800,70,84,0,154,0.28,Normal,Normal,Normal,0.0,70.0,0.0,84.00000000000001,0.0,280.0,Normal,249.99999999999997,299.99999999999994,0.0,549.9999999999999,154,0,0,Underuse,250.0,250.0,250.0,Underuse,300.0,300.0,300.0,Normal,,,,Underuse,1,Normal,0.10057477536018733,Normal,False,True,False,True
P479,SIBUEA,DOS ROHA,PADI,60,72,0,0,0,0,0,0,0,2400,60,72,0,132,0.24,Normal,Normal,Normal,0.0,60.0,0.0,72.0,0.0,240.0,Normal,250.0,300.0,0.0,550.0,132,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal,1,Normal,0.10057477536018733,Normal,False,False,False,False
P480,SIBUEA,DOS ROHA,PADI,60,72,0,0,0,0,0,0,0,2400,60,72,0,132,0.24,Normal,Normal,Normal,0.0,60.0,0.0,72.0,0.0,240.0,Normal,250.0,300.0,0.0,550.0,132,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal,1,Normal,0.10057477536018733,Normal,False,False,False,False
P481,SIBUEA,DOS ROHA,PADI,60,72,0,0,0,0,0,0,0,2400,60,72,0,132,0.24,Normal,Normal,Normal,0.0,60.0,0.0,72.0,0.0,240.0,Normal,250.0,300.0,0.0,550.0,132,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal,1,Normal,0.10057477536018733,Normal,False,False,False,False
P482,SIBUEA,DOS ROHA,PADI,60,72,0,0,0,0,0,0,0,2400,60,72,0,132,0.24,Normal,Normal,Normal,0.0,60.0,0.0,72.0,0.0,240.0,Normal,250.0,300.0,0.0,550.0,132,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal,1,Normal,0.10057477536018733,Normal,False,False,False,False
P483,SIBUEA,DOS ROHA,PADI,60,72,0,0,0,0,0,0,0,2400,60,72,0,132,0.24,Normal,Normal,Normal,0.0,60.0,0.0,72.0,0.0,240.0,Normal,250.0,300.0,0.0,550.0,132,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal,1,Normal,0.10057477536018733,Normal,False,False,False,False
P484,SIBUEA,DOS ROHA,PADI,60,72,0,0,0,0,0,0,0,2400,60,72,0,132,0.24,Normal,Normal,Normal,0.0,60.0,0.0,72.0,0.0,240.0,Normal,250.0,300.0,0.0,550.0,132,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal,1,Normal,0.10057477536018733,Normal,False,False,False,False
P485,SIBUEA,DOS ROHA,PADI,60,72,0,0,0,0,0,0,0,2400,60,72,0,132,0.24,Normal,Normal,Normal,0.0,60.0,0.0,72.0,0.0,240.0,Normal,250.0,300.0,0.0,550.0,132,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal,1,Normal,0.10057477536018733,Normal,False,False,False,False
