ID_Petani,Desa,Kelompok_Tani,Komoditas,Luas_Tanah_ha,Final_Status,Prioritas,Rekomendasi,Action_Plan
P2616,PATANE IV,LBN.TINJOAN,JAGUNG,0.75,Normal,Sedang,⚠️ ANOMALI RINGAN: Pola perlu perhatian (ML Score: 0.32) | 🎯 Cluster 2,"Periksa pola pemupukan, ada ketidakwajaran"
P2617,PATANE IV,LBN.TINJOAN,JAGUNG,2.0,Normal,Rendah,🎯 Cluster 6,Tidak ada tindakan diperlukan
P2618,PATANE IV,LBN.TINJOAN,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2619,PATANE IV,LBN.TINJOAN,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2620,PATANE IV,LBN.TINJOAN,JAGUNG,0.75,Normal,Sedang,⚠️ ANOMALI RINGAN: Pola perlu perhatian (ML Score: 0.32) | 🎯 Cluster 2,"Periksa pola pemupukan, ada ketidakwajaran"
P2621,PATANE IV,LBN.TINJOAN,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2622,PATANE IV,LBN.TINJOAN,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2623,PATANE IV,LBN.TINJOAN,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2624,PATANE IV,LBN.TINJOAN,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2625,PATANE IV,LBN.TINJOAN,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2626,PATANE IV,LBN.TINJOAN,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2627,PATANE IV,LBN.TINJOAN,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2628,PATANE IV,LBN.TINJOAN,JAGUNG,2.0,Normal,Rendah,🎯 Cluster 6,Tidak ada tindakan diperlukan
P2629,PATANE IV,ANGGIAT MAJU,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2630,PATANE IV,ANGGIAT MAJU,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2631,PATANE IV,ANGGIAT MAJU,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2632,PATANE IV,ANGGIAT MAJU,JAGUNG,0.75,Normal,Sedang,⚠️ ANOMALI RINGAN: Pola perlu perhatian (ML Score: 0.32) | 🎯 Cluster 2,"Periksa pola pemupukan, ada ketidakwajaran"
P2633,PATANE IV,ANGGIAT MAJU,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2634,PATANE IV,ANGGIAT MAJU,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2635,PATANE IV,ANGGIAT MAJU,JAGUNG,1.0,Normal,Rendah,🎯 Cluster 2,Tidak ada tindakan diperlukan
P2636,PATANE IV,ANGGIAT MAJU,JAGUNG,1.0,Normal,Rendah,🎯 Cluster 2,Tidak ada tindakan diperlukan
P2637,PATANE IV,ANGGIAT MAJU,JAGUNG,1.0,Normal,Rendah,🎯 Cluster 2,Tidak ada tindakan diperlukan
P2638,PATANE IV,ANGGIAT MAJU,JAGUNG,1.0,Normal,Rendah,🎯 Cluster 2,Tidak ada tindakan diperlukan
P2639,PATANE IV,ANGGIAT MAJU,JAGUNG,1.0,Normal,Rendah,🎯 Cluster 2,Tidak ada tindakan diperlukan
P2640,PATANE IV,ANGGIAT MAJU,JAGUNG,1.0,Normal,Rendah,🎯 Cluster 2,Tidak ada tindakan diperlukan
P2641,PATANE IV,ANGGIAT MAJU,JAGUNG,1.0,Normal,Rendah,🎯 Cluster 2,Tidak ada tindakan diperlukan
P2642,PATANE IV,ANGGIAT MAJU,JAGUNG,1.0,Normal,Rendah,🎯 Cluster 2,Tidak ada tindakan diperlukan
P2643,PATANE IV,ANGGIAT MAJU,JAGUNG,1.0,Normal,Rendah,🎯 Cluster 2,Tidak ada tindakan diperlukan
P2644,PATANE IV,ANGGIAT MAJU,JAGUNG,1.0,Normal,Rendah,🎯 Cluster 2,Tidak ada tindakan diperlukan
P2645,PATANE IV,ANGGIAT MAJU,JAGUNG,1.0,Normal,Rendah,🎯 Cluster 2,Tidak ada tindakan diperlukan
P2646,PATANE IV,ANGGIAT MAJU,PADI,1.0,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 1,"Evaluasi efisiensi, kemungkinan boros"
P2647,PATANE IV,ANGGIAT MAJU,PADI,1.0,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 1,"Evaluasi efisiensi, kemungkinan boros"
P2648,PATANE IV,ANGGIAT MAJU,PADI,1.0,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 1,"Evaluasi efisiensi, kemungkinan boros"
P2649,PATANE IV,ANGGIAT MAJU,PADI,1.0,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 1,"Evaluasi efisiensi, kemungkinan boros"
P2650,PATANE IV,ANGGIAT MAJU,PADI,1.0,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 1,"Evaluasi efisiensi, kemungkinan boros"
P2651,PATANE IV,ANGGIAT MAJU,PADI,1.0,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 1,"Evaluasi efisiensi, kemungkinan boros"
P2652,PATANE IV,ANGGIAT MAJU,PADI,0.5,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 9,"Evaluasi efisiensi, kemungkinan boros"
P2653,PATANE IV,ANGGIAT MAJU,PADI,0.5,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 9,"Evaluasi efisiensi, kemungkinan boros"
P2654,PATANE IV,ANGGIAT MAJU,PADI,1.0,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 1,"Evaluasi efisiensi, kemungkinan boros"
P2655,PATANE IV,ANGGIAT MAJU,PADI,1.0,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 1,"Evaluasi efisiensi, kemungkinan boros"
P2656,PATANE IV,ANGGIAT MAJU,PADI,1.0,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 1,"Evaluasi efisiensi, kemungkinan boros"
P2657,PATANE IV,ANGGIAT MAJU,PADI,0.5,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 9,"Evaluasi efisiensi, kemungkinan boros"
P2658,PATANE IV,ANGGIAT MAJU,PADI,1.0,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 1,"Evaluasi efisiensi, kemungkinan boros"
P2659,PATANE IV,ANGGIAT MAJU,PADI,0.5,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 9,"Evaluasi efisiensi, kemungkinan boros"
P2660,PATANE IV,ANGGIAT MAJU,PADI,0.5,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 9,"Evaluasi efisiensi, kemungkinan boros"
P2661,PATANE IV,ANGGIAT MAJU,PADI,0.5,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 9,"Evaluasi efisiensi, kemungkinan boros"
P2662,PATANE IV,ANGGIAT MAJU,PADI,1.0,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 1,"Evaluasi efisiensi, kemungkinan boros"
P2663,PATANE IV,MADUMA,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2664,PATANE IV,MADUMA,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2665,PATANE IV,MADUMA,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2666,PATANE IV,MADUMA,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2667,PATANE IV,MADUMA,JAGUNG,0.25,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2668,PATANE IV,MADUMA,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2669,PATANE IV,MADUMA,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2670,PATANE IV,MADUMA,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2671,PATANE IV,MADUMA,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2672,PATANE IV,MADUMA,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2673,PATANE IV,MADUMA,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2674,PATANE IV,MADUMA,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2675,PATANE IV,MADUMA,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2676,PATANE IV,MADUMA,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2677,PATANE IV,MADUMA,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2678,PATANE IV,MADUMA,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2679,PATANE IV,MADUMA,JAGUNG,0.25,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2680,PATANE IV,MADUMA,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2681,PATANE IV,MADUMA,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2682,PATANE IV,MADUMA,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2683,PATANE IV,MADUMA,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2684,PATANE IV,MADUMA,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2685,PATANE IV,MADUMA,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2686,PATANE IV,MADUMA,JAGUNG,0.75,Normal,Sedang,⚠️ ANOMALI RINGAN: Pola perlu perhatian (ML Score: 0.32) | 🎯 Cluster 2,"Periksa pola pemupukan, ada ketidakwajaran"
P2687,PATANE IV,MADUMA,JAGUNG,0.9,Normal,Rendah,🎯 Cluster 2,Tidak ada tindakan diperlukan
P2688,PATANE IV,MADUMA,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2689,PATANE IV,MADUMA,JAGUNG,1.0,Normal,Rendah,🎯 Cluster 2,Tidak ada tindakan diperlukan
P2690,PATANE IV,MADUMA,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2691,PATANE IV,MADUMA,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2692,PATANE IV,MADUMA,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2693,PATANE IV,MADUMA,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2694,PATANE IV,MADUMA,JAGUNG,0.25,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2695,PATANE IV,MADUMA,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2696,PATANE IV,MADUMA,JAGUNG,0.5,Normal,Rendah,🎯 Cluster 0,Tidak ada tindakan diperlukan
P2697,PATANE IV,LBN.TINJOAN,PADI,2.0,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 1,"Evaluasi efisiensi, kemungkinan boros"
P2698,PATANE IV,LBN.TINJOAN,PADI,1.0,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 1,"Evaluasi efisiensi, kemungkinan boros"
P2699,PATANE IV,LBN.TINJOAN,PADI,2.0,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 1,"Evaluasi efisiensi, kemungkinan boros"
P2700,PATANE IV,LBN.TINJOAN,PADI,0.5,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 9,"Evaluasi efisiensi, kemungkinan boros"
P2701,PATANE IV,LBN.TINJOAN,PADI,2.0,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 1,"Evaluasi efisiensi, kemungkinan boros"
P2702,PATANE IV,LBN.TINJOAN,PADI,1.0,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 1,"Evaluasi efisiensi, kemungkinan boros"
P2703,PATANE IV,LBN.TINJOAN,PADI,1.0,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 1,"Evaluasi efisiensi, kemungkinan boros"
P2704,PATANE IV,LBN.TINJOAN,PADI,1.0,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 1,"Evaluasi efisiensi, kemungkinan boros"
P2705,PATANE IV,LBN.TINJOAN,PADI,1.0,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 1,"Evaluasi efisiensi, kemungkinan boros"
P2706,PATANE IV,LBN.TINJOAN,PADI,2.0,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 1,"Evaluasi efisiensi, kemungkinan boros"
P2707,PATANE IV,LBN.TINJOAN,PADI,0.5,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 9,"Evaluasi efisiensi, kemungkinan boros"
P2708,PATANE IV,LBN.TINJOAN,PADI,2.0,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 1,"Evaluasi efisiensi, kemungkinan boros"
P2709,PATANE IV,LBN.TINJOAN,PADI,1.0,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 1,"Evaluasi efisiensi, kemungkinan boros"
P2710,PATANE IV,LBN.TINJOAN,PADI,1.0,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 1,"Evaluasi efisiensi, kemungkinan boros"
P2711,PATANE IV,LBN.TINJOAN,PADI,2.0,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 1,"Evaluasi efisiensi, kemungkinan boros"
P2712,PATANE IV,LBN.TINJOAN,PADI,1.0,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 1,"Evaluasi efisiensi, kemungkinan boros"
P2713,PATANE IV,LBN.TINJOAN,PADI,1.0,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 1,"Evaluasi efisiensi, kemungkinan boros"
P2714,PATANE IV,LBN.TINJOAN,PADI,1.0,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 1,"Evaluasi efisiensi, kemungkinan boros"
P2715,PATANE IV,LBN.TINJOAN,PADI,2.0,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 1,"Evaluasi efisiensi, kemungkinan boros"
P2716,PATANE IV,LBN.TINJOAN,PADI,2.0,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 1,"Evaluasi efisiensi, kemungkinan boros"
P2717,PATANE IV,LBN.TINJOAN,PADI,1.0,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 1,"Evaluasi efisiensi, kemungkinan boros"
P2718,PATANE IV,LBN.TINJOAN,PADI,0.5,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 9,"Evaluasi efisiensi, kemungkinan boros"
P2719,PATANE IV,LBN.TINJOAN,PADI,2.0,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 1,"Evaluasi efisiensi, kemungkinan boros"
P2720,PATANE IV,LBN.TINJOAN,PADI,2.0,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 1,"Evaluasi efisiensi, kemungkinan boros"
P2721,PATANE IV,LBN.TINJOAN,PADI,1.0,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 1,"Evaluasi efisiensi, kemungkinan boros"
P2722,PATANE IV,LBN.TINJOAN,PADI,1.0,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 1,"Evaluasi efisiensi, kemungkinan boros"
P2723,PATANE IV,LBN.TINJOAN,PADI,2.0,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 1,"Evaluasi efisiensi, kemungkinan boros"
P2724,PATANE IV,LBN.TINJOAN,PADI,1.0,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 1,"Evaluasi efisiensi, kemungkinan boros"
P2725,PATANE IV,LBN.TINJOAN,PADI,1.0,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 1,"Evaluasi efisiensi, kemungkinan boros"
P2726,PATANE IV,LBN.TINJOAN,PADI,2.0,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 1,"Evaluasi efisiensi, kemungkinan boros"
P2727,PATANE IV,LBN.TINJOAN,PADI,2.0,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 1,"Evaluasi efisiensi, kemungkinan boros"
P2728,PATANE IV,LBN.TINJOAN,PADI,2.0,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 1,"Evaluasi efisiensi, kemungkinan boros"
P2729,PATANE IV,LBN.TINJOAN,PADI,0.5,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 9,"Evaluasi efisiensi, kemungkinan boros"
P2730,PATANE IV,MADUMA,PADI,1.0,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 1,"Evaluasi efisiensi, kemungkinan boros"
P2731,PATANE IV,MADUMA,PADI,1.0,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 1,"Evaluasi efisiensi, kemungkinan boros"
P2732,PATANE IV,MADUMA,PADI,1.0,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 1,"Evaluasi efisiensi, kemungkinan boros"
P2733,PATANE IV,MADUMA,PADI,1.0,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 1,"Evaluasi efisiensi, kemungkinan boros"
P2734,PATANE IV,MADUMA,PADI,1.0,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 1,"Evaluasi efisiensi, kemungkinan boros"
P2735,PATANE IV,MADUMA,PADI,0.5,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 9,"Evaluasi efisiensi, kemungkinan boros"
P2736,PATANE IV,MADUMA,PADI,0.25,Normal,Sedang,⚠️ ANOMALI RINGAN: Pola perlu perhatian (ML Score: 0.55) | 📊 Intensitas sangat tinggi: 1548.0 kg/ha | 🎯 Cluster 9,"Periksa pola pemupukan, ada ketidakwajaran; Evaluasi efisiensi, kemungkinan boros"
P2737,PATANE IV,MADUMA,PADI,1.0,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 1,"Evaluasi efisiensi, kemungkinan boros"
P2738,PATANE IV,MADUMA,PADI,1.0,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 1,"Evaluasi efisiensi, kemungkinan boros"
P2739,PATANE IV,MADUMA,PADI,0.5,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 9,"Evaluasi efisiensi, kemungkinan boros"
P2740,PATANE IV,MADUMA,PADI,0.5,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 9,"Evaluasi efisiensi, kemungkinan boros"
P2741,PATANE IV,MADUMA,PADI,0.5,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 9,"Evaluasi efisiensi, kemungkinan boros"
P2742,PATANE IV,MADUMA,PADI,1.0,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 1,"Evaluasi efisiensi, kemungkinan boros"
P2743,PATANE IV,MADUMA,PADI,0.5,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 9,"Evaluasi efisiensi, kemungkinan boros"
P2744,PATANE IV,MADUMA,PADI,0.5,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 9,"Evaluasi efisiensi, kemungkinan boros"
P2745,PATANE IV,MADUMA,PADI,0.5,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 9,"Evaluasi efisiensi, kemungkinan boros"
P2746,PATANE IV,MADUMA,PADI,0.5,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 9,"Evaluasi efisiensi, kemungkinan boros"
P2747,PATANE IV,MADUMA,PADI,0.5,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 9,"Evaluasi efisiensi, kemungkinan boros"
P2748,PATANE IV,MADUMA,PADI,1.0,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 1,"Evaluasi efisiensi, kemungkinan boros"
P2749,PATANE IV,MADUMA,PADI,0.5,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 9,"Evaluasi efisiensi, kemungkinan boros"
P2750,PATANE IV,MADUMA,PADI,0.5,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 9,"Evaluasi efisiensi, kemungkinan boros"
P2751,PATANE IV,MADUMA,PADI,1.0,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 1,"Evaluasi efisiensi, kemungkinan boros"
P2752,PATANE IV,MADUMA,PADI,0.5,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 9,"Evaluasi efisiensi, kemungkinan boros"
P2753,PATANE IV,MADUMA,PADI,0.5,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 9,"Evaluasi efisiensi, kemungkinan boros"
P2754,PATANE IV,MADUMA,PADI,1.0,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 1,"Evaluasi efisiensi, kemungkinan boros"
P2755,PATANE IV,MADUMA,PADI,0.5,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 9,"Evaluasi efisiensi, kemungkinan boros"
P2756,PATANE IV,MADUMA,PADI,0.5,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 9,"Evaluasi efisiensi, kemungkinan boros"
P2757,PATANE IV,MADUMA,PADI,1.0,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 1,"Evaluasi efisiensi, kemungkinan boros"
P2758,PATANE IV,MADUMA,PADI,0.5,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 9,"Evaluasi efisiensi, kemungkinan boros"
P2759,PATANE IV,MADUMA,PADI,1.0,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 1,"Evaluasi efisiensi, kemungkinan boros"
P2760,PATANE IV,MADUMA,PADI,0.5,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 9,"Evaluasi efisiensi, kemungkinan boros"
P2761,PATANE IV,MADUMA,PADI,0.5,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 9,"Evaluasi efisiensi, kemungkinan boros"
P2762,PATANE IV,MADUMA,PADI,0.5,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 9,"Evaluasi efisiensi, kemungkinan boros"
P2763,PATANE IV,MADUMA,PADI,1.0,Normal,Sedang,📊 Intensitas sangat tinggi: 1550.0 kg/ha | 🎯 Cluster 1,"Evaluasi efisiensi, kemungkinan boros"
P2764,PATANE IV,SIRAITURUK PASIR OK JAYA,BAWANG MERAH,0.1,Overuse,Tinggi,🚨 ANOMALI BERAT: Pola pupuk sangat tidak wajar (ML Score: 0.85) | ⚠️ Melebihi standar admin | 🎯 Cluster 5,URGENT: Investigasi segera! Cek validitas data dan pola pemupukan; Sesuaikan dengan standar yang ditetapkan
P2765,PATANE IV,SIRAITURUK PASIR OK JAYA,BAWANG MERAH,0.1,Overuse,Tinggi,🚨 ANOMALI BERAT: Pola pupuk sangat tidak wajar (ML Score: 0.85) | ⚠️ Melebihi standar admin | 🎯 Cluster 5,URGENT: Investigasi segera! Cek validitas data dan pola pemupukan; Sesuaikan dengan standar yang ditetapkan
P2766,PATANE IV,SIRAITURUK PASIR OK JAYA,BAWANG MERAH,0.5,Overuse,Tinggi,🚨 ANOMALI BERAT: Pola pupuk sangat tidak wajar (ML Score: 0.84) | ⚠️ Melebihi standar admin | 🎯 Cluster 5,URGENT: Investigasi segera! Cek validitas data dan pola pemupukan; Sesuaikan dengan standar yang ditetapkan
P2767,PATANE IV,SIRAITURUK PASIR OK JAYA,BAWANG MERAH,0.1,Overuse,Tinggi,🚨 ANOMALI BERAT: Pola pupuk sangat tidak wajar (ML Score: 0.85) | ⚠️ Melebihi standar admin | 🎯 Cluster 5,URGENT: Investigasi segera! Cek validitas data dan pola pemupukan; Sesuaikan dengan standar yang ditetapkan
P2768,PATANE IV,SIRAITURUK PASIR OK JAYA,JAGUNG,1.0,Normal,Rendah,🎯 Cluster 2,Tidak ada tindakan diperlukan
P2769,PATANE IV,SIRAITURUK PASIR OK JAYA,JAGUNG,0.75,Normal,Sedang,⚠️ ANOMALI RINGAN: Pola perlu perhatian (ML Score: 0.32) | 🎯 Cluster 2,"Periksa pola pemupukan, ada ketidakwajaran"
